X,Y,Z,Rx,Ry,Rz,time
485.267,-1.221,234.322,179.9829,20.2244,1.6897,0.0
485.274,-1.221,234.323,179.9828,20.2234,1.6897,81.8
485.282,-1.221,234.324,179.9828,20.2223,1.6896,164.0
485.289,-1.221,234.325,179.9828,20.2213,1.6896,246.4
485.297,-1.221,234.327,179.9827,20.2203,1.6896,328.7
485.304,-1.221,234.328,179.9827,20.2193,1.6896,412.0
485.312,-1.221,234.329,179.9827,20.2183,1.6896,494.5
485.319,-1.213,234.33,179.9842,20.2172,1.6879,577.1
485.327,-1.213,234.331,179.9842,20.2162,1.6879,659.6
485.341,-1.213,234.334,179.9841,20.2141,1.6879,741.0
485.349,-1.213,234.335,179.9841,20.2131,1.6879,823.1
485.356,-1.213,234.336,179.984,20.2121,1.6879,904.7
485.364,-1.213,234.338,179.984,20.2111,1.6879,987.2
485.364,-1.213,234.338,179.984,20.2111,1.6879,1070.3
485.371,-1.218,234.339,179.984,20.2101,1.6872,1152.5
485.379,-1.212,234.327,179.9846,20.2105,1.6895,1234.4
485.379,-1.212,234.327,179.9846,20.2105,1.6895,1316.4
485.386,-1.217,234.328,179.9846,20.2095,1.6888,1398.0
485.383,-1.217,234.319,179.9846,20.2102,1.6888,1481.6
485.383,-1.217,234.319,179.9846,20.2102,1.6888,1562.4
485.391,-1.217,234.32,179.9846,20.2092,1.6888,1645.5
485.401,-1.216,234.317,179.9857,20.2089,1.6884,1727.9
485.406,-1.216,234.31,179.9852,20.2086,1.6904,1809.9
485.406,-1.216,234.31,179.9852,20.2086,1.6904,1891.2
485.413,-1.216,234.311,179.9852,20.2076,1.6904,1974.3
485.421,-1.215,234.299,179.9863,20.208,1.6901,2056.7
485.428,-1.221,234.3,179.9858,20.207,1.6913,2139.0
485.436,-1.214,234.288,179.9869,20.2074,1.6917,2221.4
485.436,-1.22,234.288,179.9869,20.2074,1.691,2302.3
485.436,-1.22,234.288,179.9869,20.2074,1.691,2384.7
485.451,-1.218,234.277,179.988,20.2068,1.6906,2465.8
485.456,-1.225,234.27,179.9875,20.2065,1.6919,2548.2
485.474,-1.217,234.267,179.9886,20.2052,1.6922,2629.9
485.489,-1.216,234.257,179.9892,20.2046,1.6939,2711.1
485.504,-1.215,234.246,179.9903,20.204,1.6935,2793.5
485.508,-1.221,234.238,179.9898,20.2037,1.6948,2875.8
485.508,-1.221,234.238,179.9898,20.2037,1.6948,2957.8
485.523,-1.22,234.227,179.9904,20.2031,1.6964,3040.4
485.546,-1.225,234.218,179.9915,20.2015,1.6954,3123.2
485.565,-1.224,234.2,179.9921,20.2006,1.697,3205.3
485.588,-1.221,234.19,179.9938,20.199,1.6983,3287.3
485.613,-1.22,234.176,179.9944,20.1981,1.6999,3368.4
485.633,-1.224,234.157,179.9954,20.1972,1.6988,3450.4
485.645,-1.223,234.151,179.996,20.1958,1.7004,3532.3
485.645,-1.223,234.151,179.996,20.1958,1.7004,3613.2
485.675,-1.221,234.129,179.9977,20.1947,1.7017,3695.1
485.713,-1.225,234.109,179.9989,20.1925,1.7043,3777.8
485.75,-1.23,234.089,179.9995,20.1903,1.7052,3859.5
485.774,-1.233,234.063,-179.9988,20.189,1.7058,3942.3
485.812,-1.231,234.042,-179.9971,20.1868,1.707,4025.0
485.842,-1.229,234.021,-179.9959,20.1857,1.7103,4107.3
485.887,-1.232,234.001,-179.9943,20.1824,1.7108,4189.8
485.902,-1.237,233.977,-179.9936,20.1833,1.7118,4271.2
485.91,-1.237,233.979,-179.9936,20.1823,1.7117,4353.7
485.944,-1.241,233.949,-179.9924,20.1808,1.7143,4436.7
485.989,-1.237,233.917,-179.9896,20.179,1.7152,4518.9
486.039,-1.239,233.89,-179.9874,20.1755,1.7174,4601.1
486.091,-1.249,233.859,-179.9862,20.1727,1.7192,4684.3
486.144,-1.246,233.828,-179.9839,20.1699,1.7221,4766.5
486.186,-1.242,233.8,-179.9816,20.1674,1.725,4848.5
486.239,-1.252,233.769,-179.98,20.1646,1.7248,4929.6
486.285,-1.248,233.733,-179.9777,20.1617,1.7277,5012.1
486.292,-1.248,233.734,-179.9777,20.1607,1.7277,5093.1
486.342,-1.251,233.694,-179.9754,20.1586,1.7299,5175.9
486.41,-1.252,233.652,-179.9725,20.1552,1.7337,5258.0
486.467,-1.261,233.613,-179.9703,20.1521,1.7352,5340.9
486.539,-1.262,233.564,-179.9674,20.1484,1.7389,5422.6
486.607,-1.264,233.522,-179.9645,20.145,1.7427,5504.8
486.679,-1.265,233.472,-179.9612,20.1413,1.7445,5587.1
486.743,-1.266,233.435,-179.9583,20.1371,1.7483,5669.7
486.811,-1.275,233.393,-179.956,20.1338,1.7498,5752.4
486.815,-1.281,233.385,-179.956,20.1335,1.7491,5834.9
486.883,-1.276,233.343,-179.9532,20.1301,1.7536,5916.0
486.97,-1.282,233.283,-179.9492,20.1258,1.7563,5997.3
487.064,-1.283,233.223,-179.9457,20.1204,1.7617,6079.6
487.148,-1.289,233.167,-179.9418,20.1154,1.7644,6160.9
487.235,-1.29,233.107,-179.9383,20.1111,1.7698,6242.3
487.33,-1.296,233.048,-179.9344,20.1057,1.7725,6325.0
487.417,-1.297,232.987,-179.9309,20.1014,1.7779,6406.5
487.485,-1.298,232.945,-179.9276,20.098,1.7797,6488.1
487.492,-1.296,232.933,-179.9265,20.0984,1.7793,6569.2
487.572,-1.305,232.885,-179.9241,20.0937,1.7844,6651.8
487.681,-1.304,232.815,-179.9196,20.0878,1.7894,6734.1
487.795,-1.308,232.737,-179.914,20.0815,1.7933,6816.6
487.905,-1.313,232.667,-179.9095,20.0756,1.7976,6899.2
488.014,-1.319,232.597,-179.9054,20.0696,1.8039,6981.1
488.12,-1.324,232.519,-179.9009,20.0644,1.8081,7064.0
488.23,-1.33,232.448,-179.8964,20.0585,1.8124,7145.4
488.354,-1.334,232.368,-179.8913,20.0519,1.8183,7228.2
488.441,-1.335,232.307,-179.8873,20.0476,1.8217,7309.5
