X,Y,Z,Rx,Ry,Rz,time(s),time(ms)
508.833,-2.141,218.886,-179.0506,18.9542,2.6996,13.65365365,13653.65365
509.016,-2.148,218.766,-179.0432,18.9443,2.7074,13.69369369,13693.69369
509.2,-2.156,218.645,-179.0358,18.9344,2.7152,13.73373373,13733.73373
509.385,-2.163,218.523,-179.0283,18.9244,2.7231,13.77377377,13773.77377
509.571,-2.17,218.401,-179.0208,18.9144,2.7309,13.81381381,13813.81381
509.757,-2.178,218.278,-179.0132,18.9044,2.7389,13.85385385,13853.85385
509.944,-2.185,218.155,-179.0057,18.8943,2.7468,13.89389389,13893.89389
510.132,-2.192,218.031,-178.9981,18.8842,2.7548,13.93393393,13933.93393
510.321,-2.2,217.907,-178.9905,18.874,2.7628,13.97397397,13973.97397
510.51,-2.207,217.782,-178.9828,18.8637,2.7708,14.01401401,14014.01401
510.701,-2.215,217.657,-178.9751,18.8535,2.7789,14.05405405,14054.05405
510.892,-2.223,217.531,-178.9674,18.8432,2.787,14.09409409,14094.09409
511.084,-2.23,217.404,-178.9597,18.8328,2.7951,14.13413413,14134.13413
511.277,-2.238,217.278,-178.9519,18.8224,2.8032,14.17417417,14174.17417
511.47,-2.245,217.15,-178.9441,18.812,2.8114,14.21421421,14214.21421
511.664,-2.253,217.022,-178.9362,18.8015,2.8197,14.25425425,14254.25425
511.859,-2.261,216.894,-178.9284,18.791,2.8279,14.29429429,14294.29429
512.055,-2.269,216.765,-178.9205,18.7804,2.8362,14.33433433,14334.33433
512.252,-2.276,216.635,-178.9126,18.7698,2.8445,14.37437437,14374.37437
512.449,-2.284,216.505,-178.9046,18.7591,2.8529,14.41441441,14414.41441
512.648,-2.292,216.375,-178.8966,18.7484,2.8612,14.45445445,14454.45445
512.847,-2.3,216.244,-178.8886,18.7376,2.8696,14.49449449,14494.49449
513.046,-2.308,216.112,-178.8806,18.7269,2.8781,14.53453453,14534.53453
513.247,-2.316,215.98,-178.8725,18.716,2.8866,14.57457457,14574.57457
513.448,-2.324,215.848,-178.8644,18.7051,2.8951,14.61461461,14614.61461
513.651,-2.332,215.715,-178.8563,18.6942,2.9036,14.65465465,14654.65465
513.854,-2.34,215.581,-178.8481,18.6833,2.9122,14.69469469,14694.69469
514.057,-2.348,215.447,-178.8399,18.6722,2.9208,14.73473473,14734.73473
514.262,-2.356,215.312,-178.8317,18.6612,2.9294,14.77477477,14774.77477
514.467,-2.364,215.177,-178.8234,18.6501,2.9381,14.81481481,14814.81481
514.673,-2.372,215.041,-178.8152,18.6389,2.9467,14.85485485,14854.85485
514.88,-2.38,214.905,-178.8069,18.6278,2.9555,14.89489489,14894.89489
515.088,-2.388,214.768,-178.7985,18.6165,2.9642,14.93493493,14934.93493
515.296,-2.397,214.631,-178.7902,18.6053,2.973,14.97497497,14974.97497
515.506,-2.405,214.493,-178.7818,18.5939,2.9818,15.01501502,15015.01502
515.716,-2.413,214.355,-178.7733,18.5826,2.9906,15.05505506,15055.05506
515.926,-2.422,214.216,-178.7649,18.5712,2.9995,15.0950951,15095.0951
516.138,-2.43,214.077,-178.7564,18.5597,3.0084,15.13513514,15135.13514
516.35,-2.438,213.937,-178.7479,18.5482,3.0174,15.17517518,15175.17518
516.564,-2.447,213.797,-178.7394,18.5367,3.0263,15.21521522,15215.21522
516.778,-2.455,213.656,-178.7308,18.5251,3.0353,15.25525526,15255.25526
516.992,-2.464,213.514,-178.7222,18.5135,3.0443,15.2952953,15295.2953
517.208,-2.472,213.373,-178.7136,18.5018,3.0534,15.33533534,15335.33534
517.424,-2.481,213.23,-178.7049,18.4901,3.0625,15.37537538,15375.37538
517.641,-2.489,213.087,-178.6962,18.4784,3.0716,15.41541542,15415.41542
517.859,-2.498,212.944,-178.6875,18.4666,3.0807,15.45545546,15455.45546
518.077,-2.507,212.8,-178.6788,18.4548,3.0899,15.4954955,15495.4955
518.297,-2.515,212.656,-178.67,18.4429,3.0991,15.53553554,15535.53554
518.517,-2.524,212.511,-178.6612,18.431,3.1084,15.57557558,15575.57558
518.738,-2.533,212.365,-178.6524,18.419,3.1176,15.61561562,15615.61562
518.96,-2.542,212.219,-178.6436,18.407,3.1269,15.65565566,15655.65566
519.182,-2.55,212.073,-178.6347,18.3949,3.1363,15.6956957,15695.6957
519.405,-2.559,211.926,-178.6258,18.3828,3.1456,15.73573574,15735.73574
519.629,-2.568,211.778,-178.6168,18.3707,3.155,15.77577578,15775.77578
519.854,-2.577,211.63,-178.6079,18.3585,3.1644,15.81581582,15815.81582
520.079,-2.586,211.482,-178.5989,18.3463,3.1738,15.85585586,15855.85586
520.306,-2.595,211.333,-178.5899,18.334,3.1833,15.8958959,15895.8959
520.533,-2.604,211.183,-178.5808,18.3217,3.1928,15.93593594,15935.93594
520.761,-2.613,211.033,-178.5717,18.3094,3.2024,15.97597598,15975.97598
520.989,-2.622,210.883,-178.5626,18.297,3.2119,16.01601602,16016.01602
521.219,-2.631,210.732,-178.5535,18.2845,3.2215,16.05605606,16056.05606
521.449,-2.64,210.58,-178.5443,18.272,3.2311,16.0960961,16096.0961
521.68,-2.649,210.428,-178.5352,18.2595,3.2408,16.13613614,16136.13614
521.911,-2.658,210.276,-178.526,18.2469,3.2504,16.17617618,16176.17618
522.144,-2.667,210.123,-178.5167,18.2343,3.2601,16.21621622,16216.21622
522.377,-2.677,209.969,-178.5074,18.2217,3.2699,16.25625626,16256.25626
522.611,-2.686,209.815,-178.4982,18.209,3.2796,16.2962963,16296.2963
522.845,-2.695,209.661,-178.4888,18.1962,3.2894,16.33633634,16336.33634
523.081,-2.705,209.506,-178.4795,18.1835,3.2993,16.37637638,16376.37638
523.317,-2.714,209.35,-178.4701,18.1706,3.3091,16.41641642,16416.41642
523.554,-2.723,209.195,-178.4607,18.1578,3.319,16.45645646,16456.45646
523.791,-2.733,209.038,-178.4513,18.1449,3.3289,16.4964965,16496.4965
524.03,-2.742,208.881,-178.4418,18.1319,3.3388,16.53653654,16536.53654
524.269,-2.751,208.724,-178.4324,18.1189,3.3488,16.57657658,16576.57658
524.509,-2.761,208.566,-178.4228,18.1059,3.3588,16.61661662,16616.61662
524.75,-2.77,208.407,-178.4133,18.0928,3.3688,16.65665666,16656.65666
524.991,-2.78,208.248,-178.4038,18.0797,3.3788,16.6966967,16696.6967
525.233,-2.79,208.089,-178.3942,18.0665,3.3889,16.73673674,16736.73674
525.476,-2.799,207.929,-178.3846,18.0533,3.399,16.77677678,16776.77678
525.72,-2.809,207.769,-178.3749,18.0401,3.4091,16.81681682,16816.81682
525.964,-2.819,207.608,-178.3653,18.0268,3.4193,16.85685686,16856.85686
526.209,-2.828,207.446,-178.3556,18.0135,3.4295,16.8968969,16896.8969
526.455,-2.838,207.284,-178.3458,18.0001,3.4397,16.93693694,16936.93694
526.702,-2.848,207.122,-178.3361,17.9867,3.4499,16.97697698,16976.97698
526.949,-2.857,206.959,-178.3263,17.9732,3.4602,17.01701702,17017.01702
527.197,-2.867,206.796,-178.3165,17.9598,3.4705,17.05705706,17057.05706
527.446,-2.877,206.632,-178.3067,17.9462,3.4808,17.0970971,17097.0971
527.695,-2.887,206.468,-178.2969,17.9326,3.4912,17.13713714,17137.13714
527.945,-2.897,206.303,-178.287,17.919,3.5015,17.17717718,17177.17718
528.196,-2.907,206.138,-178.2771,17.9054,3.5119,17.21721722,17217.21722
528.448,-2.917,205.972,-178.2672,17.8917,3.5224,17.25725726,17257.25726
528.701,-2.927,205.806,-178.2572,17.8779,3.5328,17.2972973,17297.2973
528.954,-2.937,205.639,-178.2473,17.8641,3.5433,17.33733734,17337.33734
529.208,-2.947,205.472,-178.2373,17.8503,3.5538,17.37737738,17377.37738
529.462,-2.957,205.304,-178.2272,17.8364,3.5644,17.41741742,17417.41742
529.718,-2.967,205.136,-178.2172,17.8225,3.5749,17.45745746,17457.45746
529.974,-2.977,204.968,-178.2071,17.8086,3.5855,17.4974975,17497.4975
530.23,-2.987,204.799,-178.197,17.7946,3.5961,17.53753754,17537.53754
530.488,-2.997,204.629,-178.1869,17.7806,3.6068,17.57757758,17577.57758
530.746,-3.008,204.459,-178.1768,17.7665,3.6174,17.61761762,17617.61762
531.005,-3.018,204.289,-178.1666,17.7524,3.6281,17.65765766,17657.65766
531.265,-3.028,204.118,-178.1564,17.7382,3.6388,17.6976977,17697.6977
531.525,-3.038,203.946,-178.1462,17.724,3.6496,17.73773774,17737.73774
531.786,-3.049,203.775,-178.1359,17.7098,3.6604,17.77777778,17777.77778
532.048,-3.059,203.602,-178.1257,17.6955,3.6712,17.81781782,17817.81782
532.31,-3.069,203.429,-178.1154,17.6812,3.682,17.85785786,17857.85786
532.573,-3.08,203.256,-178.1051,17.6669,3.6928,17.8978979,17897.8979
532.837,-3.09,203.082,-178.0947,17.6525,3.7037,17.93793794,17937.93794
533.102,-3.101,202.908,-178.0844,17.638,3.7146,17.97797798,17977.97798
533.367,-3.111,202.734,-178.074,17.6236,3.7255,18.01801802,18018.01802
533.633,-3.122,202.559,-178.0636,17.609,3.7365,18.05805806,18058.05806
533.899,-3.132,202.383,-178.0531,17.5945,3.7474,18.0980981,18098.0981
534.167,-3.143,202.207,-178.0427,17.5799,3.7584,18.13813814,18138.13814
534.435,-3.154,202.031,-178.0322,17.5653,3.7695,18.17817818,18178.17818
534.704,-3.164,201.854,-178.0217,17.5506,3.7805,18.21821822,18218.21822
534.973,-3.175,201.676,-178.0112,17.5359,3.7916,18.25825826,18258.25826
535.243,-3.185,201.498,-178.0006,17.5211,3.8027,18.2982983,18298.2983
535.514,-3.196,201.32,-177.9901,17.5063,3.8138,18.33833834,18338.33834
535.785,-3.207,201.141,-177.9795,17.4915,3.8249,18.37837838,18378.37838
536.057,-3.218,200.962,-177.9688,17.4766,3.8361,18.41841842,18418.41842
536.33,-3.228,200.783,-177.9582,17.4617,3.8473,18.45845846,18458.45846
536.604,-3.239,200.603,-177.9475,17.4468,3.8585,18.4984985,18498.4985
536.878,-3.25,200.422,-177.9369,17.4318,3.8697,18.53853854,18538.53854
537.153,-3.261,200.241,-177.9262,17.4168,3.881,18.57857858,18578.57858
537.428,-3.272,200.06,-177.9154,17.4017,3.8923,18.61861862,18618.61862
537.704,-3.283,199.878,-177.9047,17.3866,3.9036,18.65865866,18658.65866
537.981,-3.294,199.696,-177.8939,17.3715,3.9149,18.6986987,18698.6987
538.259,-3.305,199.513,-177.8831,17.3563,3.9263,18.73873874,18738.73874
538.537,-3.316,199.33,-177.8723,17.3411,3.9377,18.77877878,18778.77878
538.816,-3.327,199.146,-177.8615,17.3258,3.9491,18.81881882,18818.81882
539.095,-3.338,198.962,-177.8506,17.3105,3.9605,18.85885886,18858.85886
539.375,-3.349,198.778,-177.8397,17.2952,3.972,18.8988989,18898.8989
539.656,-3.36,198.593,-177.8288,17.2798,3.9834,18.93893894,18938.93894
539.938,-3.371,198.408,-177.8179,17.2644,3.9949,18.97897898,18978.97898
540.22,-3.382,198.222,-177.8069,17.249,4.0065,19.01901902,19019.01902
540.503,-3.393,198.036,-177.796,17.2335,4.018,19.05905906,19059.05906
540.786,-3.405,197.849,-177.785,17.2179,4.0296,19.0990991,19099.0991
541.07,-3.416,197.662,-177.774,17.2024,4.0411,19.13913914,19139.13914
541.355,-3.427,197.475,-177.763,17.1868,4.0528,19.17917918,19179.17918
541.64,-3.438,197.287,-177.7519,17.1712,4.0644,19.21921922,19219.21922
541.926,-3.45,197.098,-177.7408,17.1555,4.076,19.25925926,19259.25926
542.213,-3.461,196.91,-177.7297,17.1398,4.0877,19.2992993,19299.2993
542.5,-3.472,196.721,-177.7186,17.124,4.0994,19.33933934,19339.33934
542.788,-3.484,196.531,-177.7075,17.1082,4.1111,19.37937938,19379.37938
543.077,-3.495,196.341,-177.6964,17.0924,4.1229,19.41941942,19419.41942
543.366,-3.507,196.151,-177.6852,17.0766,4.1346,19.45945946,19459.45946
543.655,-3.518,195.96,-177.674,17.0607,4.1464,19.4994995,19499.4995
543.946,-3.53,195.769,-177.6628,17.0448,4.1582,19.53953954,19539.53954
544.237,-3.541,195.577,-177.6516,17.0288,4.17,19.57957958,19579.57958
544.529,-3.553,195.385,-177.6403,17.0128,4.1819,19.61961962,19619.61962
544.821,-3.564,195.193,-177.629,16.9968,4.1937,19.65965966,19659.65966
545.114,-3.576,195,-177.6177,16.9807,4.2056,19.6996997,19699.6997
545.407,-3.587,194.806,-177.6064,16.9646,4.2175,19.73973974,19739.73974
545.701,-3.599,194.613,-177.5951,16.9484,4.2295,19.77977978,19779.77978
545.996,-3.611,194.419,-177.5838,16.9322,4.2414,19.81981982,19819.81982
546.291,-3.622,194.224,-177.5724,16.916,4.2534,19.85985986,19859.85986
546.587,-3.634,194.03,-177.561,16.8998,4.2654,19.8998999,19899.8999
546.884,-3.646,193.834,-177.5496,16.8835,4.2774,19.93993994,19939.93994
547.181,-3.658,193.639,-177.5382,16.8672,4.2894,19.97997998,19979.97998
547.479,-3.669,193.443,-177.5268,16.8508,4.3014,20.02002002,20020.02002
547.777,-3.681,193.246,-177.5153,16.8344,4.3135,20.06006006,20060.06006
548.076,-3.693,193.049,-177.5038,16.818,4.3256,20.1001001,20100.1001
548.375,-3.705,192.852,-177.4923,16.8015,4.3377,20.14014014,20140.14014
548.676,-3.717,192.655,-177.4808,16.785,4.3498,20.18018018,20180.18018
548.976,-3.729,192.457,-177.4693,16.7685,4.362,20.22022022,20220.22022
549.278,-3.74,192.258,-177.4578,16.7519,4.3741,20.26026026,20260.26026
549.579,-3.752,192.06,-177.4462,16.7353,4.3863,20.3003003,20300.3003
549.882,-3.764,191.861,-177.4346,16.7187,4.3985,20.34034034,20340.34034
550.185,-3.776,191.661,-177.423,16.702,4.4107,20.38038038,20380.38038
550.488,-3.788,191.461,-177.4114,16.6853,4.423,20.42042042,20420.42042
550.793,-3.8,191.261,-177.3998,16.6686,4.4352,20.46046046,20460.46046
551.097,-3.812,191.06,-177.3881,16.6518,4.4475,20.5005005,20500.5005
551.403,-3.824,190.859,-177.3765,16.635,4.4598,20.54054054,20540.54054
551.708,-3.837,190.658,-177.3648,16.6182,4.4721,20.58058058,20580.58058
552.015,-3.849,190.456,-177.3531,16.6013,4.4844,20.62062062,20620.62062
552.322,-3.861,190.254,-177.3414,16.5844,4.4968,20.66066066,20660.66066
552.629,-3.873,190.052,-177.3296,16.5675,4.5091,20.7007007,20700.7007
552.937,-3.885,189.849,-177.3179,16.5505,4.5215,20.74074074,20740.74074
553.246,-3.897,189.646,-177.3061,16.5335,4.5339,20.78078078,20780.78078
553.555,-3.91,189.442,-177.2943,16.5165,4.5463,20.82082082,20820.82082
553.865,-3.922,189.238,-177.2825,16.4994,4.5588,20.86086086,20860.86086
554.175,-3.934,189.034,-177.2707,16.4823,4.5712,20.9009009,20900.9009
554.486,-3.946,188.829,-177.2589,16.4652,4.5837,20.94094094,20940.94094
554.797,-3.959,188.624,-177.247,16.448,4.5962,20.98098098,20980.98098
555.109,-3.971,188.419,-177.2352,16.4308,4.6087,21.02102102,21021.02102
555.421,-3.983,188.213,-177.2233,16.4136,4.6212,21.06106106,21061.06106
555.734,-3.996,188.007,-177.2114,16.3963,4.6337,21.1011011,21101.1011
556.048,-4.008,187.801,-177.1995,16.379,4.6462,21.14114114,21141.14114
556.362,-4.021,187.594,-177.1876,16.3617,4.6588,21.18118118,21181.18118
556.676,-4.033,187.387,-177.1757,16.3444,4.6714,21.22122122,21221.22122
556.991,-4.045,187.18,-177.1637,16.327,4.684,21.26126126,21261.26126
557.307,-4.058,186.972,-177.1518,16.3096,4.6966,21.3013013,21301.3013
557.623,-4.07,186.764,-177.1398,16.2921,4.7092,21.34134134,21341.34134
557.939,-4.083,186.556,-177.1278,16.2747,4.7219,21.38138138,21381.38138
558.256,-4.096,186.347,-177.1158,16.2572,4.7345,21.42142142,21421.42142
558.574,-4.108,186.138,-177.1038,16.2396,4.7472,21.46146146,21461.46146
558.892,-4.121,185.929,-177.0917,16.2221,4.7599,21.5015015,21501.5015
559.21,-4.133,185.719,-177.0797,16.2045,4.7726,21.54154154,21541.54154
559.529,-4.146,185.509,-177.0676,16.1868,4.7853,21.58158158,21581.58158
559.849,-4.158,185.298,-177.0556,16.1692,4.798,21.62162162,21621.62162
560.169,-4.171,185.088,-177.0435,16.1515,4.8108,21.66166166,21661.66166
560.489,-4.184,184.877,-177.0314,16.1338,4.8235,21.7017017,21701.7017
560.81,-4.197,184.665,-177.0193,16.116,4.8363,21.74174174,21741.74174
561.132,-4.209,184.454,-177.0071,16.0983,4.8491,21.78178178,21781.78178
561.454,-4.222,184.242,-176.995,16.0805,4.8619,21.82182182,21821.82182
561.776,-4.235,184.03,-176.9829,16.0626,4.8747,21.86186186,21861.86186
562.099,-4.247,183.817,-176.9707,16.0448,4.8876,21.9019019,21901.9019
562.422,-4.26,183.604,-176.9585,16.0269,4.9004,21.94194194,21941.94194
562.746,-4.273,183.391,-176.9463,16.009,4.9133,21.98198198,21981.98198
563.07,-4.286,183.177,-176.9341,15.991,4.9261,22.02202202,22022.02202
563.395,-4.299,182.964,-176.9219,15.9731,4.939,22.06206206,22062.06206
563.72,-4.312,182.75,-176.9097,15.9551,4.9519,22.1021021,22102.1021
564.046,-4.324,182.535,-176.8975,15.937,4.9648,22.14214214,22142.14214
564.372,-4.337,182.32,-176.8852,15.919,4.9777,22.18218218,22182.18218
564.698,-4.35,182.106,-176.873,15.9009,4.9907,22.22222222,22222.22222
565.025,-4.363,181.89,-176.8607,15.8828,5.0036,22.26226226,22262.26226
565.353,-4.376,181.675,-176.8484,15.8646,5.0166,22.3023023,22302.3023
565.681,-4.389,181.459,-176.8361,15.8465,5.0295,22.34234234,22342.34234
566.009,-4.402,181.243,-176.8238,15.8283,5.0425,22.38238238,22382.38238
566.337,-4.415,181.026,-176.8115,15.8101,5.0555,22.42242242,22422.42242
566.667,-4.428,180.81,-176.7992,15.7918,5.0685,22.46246246,22462.46246
566.996,-4.441,180.593,-176.7868,15.7736,5.0815,22.5025025,22502.5025
567.326,-4.454,180.375,-176.7745,15.7553,5.0946,22.54254254,22542.54254
567.656,-4.467,180.158,-176.7621,15.737,5.1076,22.58258258,22582.58258
567.987,-4.48,179.94,-176.7498,15.7186,5.1207,22.62262262,22622.62262
568.318,-4.493,179.722,-176.7374,15.7002,5.1337,22.66266266,22662.66266
568.65,-4.507,179.504,-176.725,15.6818,5.1468,22.7027027,22702.7027
568.982,-4.52,179.285,-176.7126,15.6634,5.1599,22.74274274,22742.74274
569.314,-4.533,179.066,-176.7002,15.645,5.173,22.78278278,22782.78278
569.647,-4.546,178.847,-176.6878,15.6265,5.1861,22.82282282,22822.82282
569.98,-4.559,178.628,-176.6754,15.608,5.1992,22.86286286,22862.86286
570.314,-4.572,178.408,-176.663,15.5895,5.2123,22.9029029,22902.9029
570.648,-4.586,178.188,-176.6505,15.571,5.2254,22.94294294,22942.94294
570.982,-4.599,177.968,-176.6381,15.5524,5.2386,22.98298298,22982.98298
571.317,-4.612,177.748,-176.6256,15.5338,5.2517,23.02302302,23023.02302
571.652,-4.625,177.527,-176.6132,15.5152,5.2649,23.06306306,23063.06306
571.987,-4.639,177.306,-176.6007,15.4965,5.2781,23.1031031,23103.1031
572.323,-4.652,177.085,-176.5882,15.4779,5.2912,23.14314314,23143.14314
572.66,-4.665,176.864,-176.5757,15.4592,5.3044,23.18318318,23183.18318
572.996,-4.678,176.642,-176.5632,15.4405,5.3176,23.22322322,23223.22322
573.333,-4.692,176.421,-176.5507,15.4218,5.3308,23.26326326,23263.26326
573.67,-4.705,176.199,-176.5382,15.403,5.344,23.3033033,23303.3033
574.008,-4.718,175.976,-176.5257,15.3842,5.3573,23.34334334,23343.34334
574.346,-4.732,175.754,-176.5132,15.3654,5.3705,23.38338338,23383.38338
574.684,-4.745,175.531,-176.5006,15.3466,5.3837,23.42342342,23423.42342
575.023,-4.759,175.308,-176.4881,15.3278,5.397,23.46346346,23463.46346
575.362,-4.772,175.085,-176.4756,15.3089,5.4102,23.5035035,23503.5035
575.701,-4.785,174.861,-176.463,15.29,5.4235,23.54354354,23543.54354
576.041,-4.799,174.638,-176.4504,15.2711,5.4368,23.58358358,23583.58358
576.381,-4.812,174.414,-176.4379,15.2522,5.45,23.62362362,23623.62362
576.721,-4.826,174.19,-176.4253,15.2333,5.4633,23.66366366,23663.66366
577.062,-4.839,173.966,-176.4127,15.2143,5.4766,23.7037037,23703.7037
577.403,-4.853,173.741,-176.4001,15.1953,5.4899,23.74374374,23743.74374
577.744,-4.866,173.517,-176.3876,15.1763,5.5032,23.78378378,23783.78378
578.085,-4.88,173.292,-176.375,15.1573,5.5165,23.82382382,23823.82382
578.427,-4.893,173.067,-176.3624,15.1382,5.5298,23.86386386,23863.86386
578.769,-4.907,172.841,-176.3498,15.1192,5.5431,23.9039039,23903.9039
579.112,-4.92,172.616,-176.3371,15.1001,5.5565,23.94394394,23943.94394
579.454,-4.934,172.39,-176.3245,15.081,5.5698,23.98398398,23983.98398
579.798,-4.947,172.164,-176.3119,15.0618,5.5831,24.02402402,24024.02402
580.141,-4.961,171.938,-176.2993,15.0427,5.5965,24.06406406,24064.06406
580.484,-4.975,171.712,-176.2866,15.0235,5.6098,24.1041041,24104.1041
580.828,-4.988,171.486,-176.274,15.0044,5.6232,24.14414414,24144.14414
581.172,-5.002,171.259,-176.2614,14.9852,5.6366,24.18418418,24184.18418
581.517,-5.015,171.033,-176.2487,14.966,5.6499,24.22422422,24224.22422
581.861,-5.029,170.806,-176.2361,14.9467,5.6633,24.26426426,24264.26426
582.206,-5.043,170.579,-176.2234,14.9275,5.6767,24.3043043,24304.3043
582.552,-5.056,170.351,-176.2108,14.9082,5.69,24.34434434,24344.34434
582.897,-5.07,170.124,-176.1981,14.8889,5.7034,24.38438438,24384.38438
583.243,-5.084,169.896,-176.1855,14.8696,5.7168,24.42442442,24424.42442
583.589,-5.097,169.669,-176.1728,14.8503,5.7302,24.46446446,24464.46446
583.935,-5.111,169.441,-176.1601,14.831,5.7436,24.5045045,24504.5045
584.281,-5.125,169.213,-176.1475,14.8116,5.757,24.54454454,24544.54454
584.628,-5.138,168.984,-176.1348,14.7923,5.7704,24.58458458,24584.58458
584.975,-5.152,168.756,-176.1221,14.7729,5.7838,24.62462462,24624.62462
585.322,-5.166,168.527,-176.1094,14.7535,5.7972,24.66466466,24664.66466
585.669,-5.18,168.299,-176.0968,14.7341,5.8106,24.7047047,24704.7047
586.017,-5.193,168.07,-176.0841,14.7147,5.824,24.74474474,24744.74474
586.364,-5.207,167.841,-176.0714,14.6952,5.8374,24.78478478,24784.78478
586.712,-5.221,167.612,-176.0587,14.6758,5.8509,24.82482482,24824.82482
587.06,-5.235,167.383,-176.046,14.6563,5.8643,24.86486486,24864.86486
587.409,-5.248,167.153,-176.0333,14.6368,5.8777,24.9049049,24904.9049
587.757,-5.262,166.924,-176.0206,14.6173,5.8911,24.94494494,24944.94494
588.106,-5.276,166.694,-176.0079,14.5978,5.9046,24.98498498,24984.98498
588.455,-5.29,166.465,-175.9952,14.5783,5.918,25.02502503,25025.02503
588.804,-5.304,166.235,-175.9826,14.5587,5.9314,25.06506507,25065.06507
589.153,-5.317,166.005,-175.9699,14.5392,5.9448,25.10510511,25105.10511
589.503,-5.331,165.775,-175.9572,14.5196,5.9583,25.14514515,25145.14515
589.853,-5.345,165.544,-175.9445,14.5,5.9717,25.18518519,25185.18519
590.202,-5.359,165.314,-175.9318,14.4805,5.9851,25.22522523,25225.22523
590.552,-5.373,165.084,-175.9191,14.4609,5.9986,25.26526527,25265.26527
590.902,-5.387,164.853,-175.9064,14.4412,6.012,25.30530531,25305.30531
591.253,-5.4,164.623,-175.8937,14.4216,6.0254,25.34534535,25345.34535
591.603,-5.414,164.392,-175.881,14.402,6.0389,25.38538539,25385.38539
591.954,-5.428,164.161,-175.8683,14.3823,6.0523,25.42542543,25425.42543
592.304,-5.442,163.93,-175.8556,14.3627,6.0657,25.46546547,25465.46547
592.655,-5.456,163.699,-175.8429,14.343,6.0792,25.50550551,25505.50551
593.006,-5.47,163.468,-175.8302,14.3233,6.0926,25.54554555,25545.54555
593.357,-5.484,163.237,-175.8175,14.3037,6.106,25.58558559,25585.58559
593.709,-5.497,163.006,-175.8049,14.284,6.1195,25.62562563,25625.62563
594.06,-5.511,162.774,-175.7922,14.2643,6.1329,25.66566567,25665.66567
594.411,-5.525,162.543,-175.7795,14.2445,6.1463,25.70570571,25705.70571
594.763,-5.539,162.311,-175.7668,14.2248,6.1597,25.74574575,25745.74575
595.115,-5.553,162.08,-175.7541,14.2051,6.1732,25.78578579,25785.78579
595.466,-5.567,161.848,-175.7414,14.1853,6.1866,25.82582583,25825.82583
595.818,-5.581,161.617,-175.7288,14.1656,6.2,25.86586587,25865.86587
596.17,-5.595,161.385,-175.7161,14.1458,6.2134,25.90590591,25905.90591
596.522,-5.609,161.153,-175.7034,14.1261,6.2269,25.94594595,25945.94595
596.875,-5.623,160.921,-175.6908,14.1063,6.2403,25.98598599,25985.98599
597.227,-5.637,160.689,-175.6781,14.0865,6.2537,26.02602603,26026.02603
597.579,-5.651,160.457,-175.6654,14.0667,6.2671,26.06606607,26066.06607
597.931,-5.664,160.225,-175.6528,14.0469,6.2805,26.10610611,26106.10611
598.284,-5.678,159.993,-175.6401,14.0271,6.2939,26.14614615,26146.14615
598.636,-5.692,159.761,-175.6275,14.0073,6.3073,26.18618619,26186.18619
598.989,-5.706,159.529,-175.6148,13.9875,6.3207,26.22622623,26226.22623
599.342,-5.72,159.297,-175.6022,13.9677,6.3341,26.26626627,26266.26627
599.694,-5.734,159.065,-175.5895,13.9479,6.3475,26.30630631,26306.30631
600.047,-5.748,158.833,-175.5769,13.928,6.3609,26.34634635,26346.34635
600.4,-5.762,158.6,-175.5643,13.9082,6.3742,26.38638639,26386.38639
600.752,-5.776,158.368,-175.5516,13.8883,6.3876,26.42642643,26426.42643
601.105,-5.79,158.136,-175.539,13.8685,6.401,26.46646647,26466.46647
601.458,-5.804,157.904,-175.5264,13.8486,6.4144,26.50650651,26506.50651
601.811,-5.818,157.671,-175.5138,13.8288,6.4277,26.54654655,26546.54655
602.164,-5.832,157.439,-175.5012,13.8089,6.4411,26.58658659,26586.58659
602.517,-5.846,157.207,-175.4886,13.7891,6.4544,26.62662663,26626.62663
602.869,-5.86,156.974,-175.476,13.7692,6.4678,26.66666667,26666.66667
603.222,-5.874,156.742,-175.4634,13.7494,6.4811,26.70670671,26706.70671
603.575,-5.888,156.51,-175.4508,13.7295,6.4944,26.74674675,26746.74675
603.928,-5.902,156.277,-175.4382,13.7096,6.5078,26.78678679,26786.78679
604.281,-5.916,156.045,-175.4257,13.6897,6.5211,26.82682683,26826.82683
604.634,-5.93,155.813,-175.4131,13.6699,6.5344,26.86686687,26866.86687
604.987,-5.943,155.58,-175.4005,13.65,6.5477,26.90690691,26906.90691
605.34,-5.957,155.348,-175.388,13.6301,6.561,26.94694695,26946.94695
605.692,-5.971,155.116,-175.3754,13.6102,6.5743,26.98698699,26986.98699
606.045,-5.985,154.883,-175.3629,13.5903,6.5876,27.02702703,27027.02703
606.398,-5.999,154.651,-175.3504,13.5704,6.6009,27.06706707,27067.06707
606.751,-6.013,154.419,-175.3378,13.5505,6.6142,27.10710711,27107.10711
607.104,-6.027,154.186,-175.3253,13.5306,6.6275,27.14714715,27147.14715
607.457,-6.041,153.954,-175.3128,13.5107,6.6408,27.18718719,27187.18719
607.81,-6.055,153.722,-175.3003,13.4908,6.654,27.22722723,27227.22723
608.163,-6.069,153.489,-175.2878,13.4709,6.6673,27.26726727,27267.26727
608.515,-6.083,153.257,-175.2753,13.451,6.6805,27.30730731,27307.30731
608.868,-6.097,153.025,-175.2628,13.4311,6.6938,27.34734735,27347.34735
