S,L,U,R,B,T
-0.024452176580554333,1.0669940000706264,0.5309147707039298,0.21616310609255862,-1.2367118411759845,-2.323228238873938
-0.024390357352141262,1.066990299632344,0.5309097679024698,0.2161106566738007,-1.9048899383432676,-2.32328898553852
-0.024328391360569985,1.0669859977661018,0.5309001394270754,0.21606057770633003,-1.9048978088776027,-2.3233453554185957
-0.024266024462303745,1.0669812177945948,0.530891368516428,0.21601024625348686,-1.90490540970316,-2.3234016980041114
-0.024203656023049344,1.0669764485524451,0.5308826230253653,0.21595991380270135,-1.904913016901641,-2.3234580387765367
-0.024141287391232058,1.0669716916910135,0.5308739001459275,0.21590958120122383,-1.9049206314040839,-2.3235143778220926
-0.024078918571885776,1.066966947215549,0.5308651998679876,0.21585924845199914,-1.904928253213482,-2.3235707151421017
-0.024016549565510262,1.0669622151257332,0.530856522190847,0.21580891555512766,-1.9049358823296936,-2.3236270507376027
-0.02395418037258996,1.0669574954212298,0.5308478671138409,0.2157585825107005,-1.9049435187525683,-2.3236833846096348
-0.023891810993609208,1.0669527881017071,0.5308392346363133,0.2157082493188087,-1.9049511624819586,-2.323739716759235
-0.02382944142905244,1.0669480931668314,0.5308306247576045,0.21565791597954354,-1.9049588135177158,-2.3237960471874404
-0.023767071679404048,1.0669434106162687,0.5308220374770543,0.21560758249299625,-1.9049664718596915,-2.323852375895289
-0.023704701745148427,1.0669387404496906,0.5308134727940131,0.21555724885925834,-1.9049741375077407,-2.3239087028838177
-0.023642331626770027,1.066934082666765,0.530804930707825,0.21550691507842115,-1.904981810461717,-2.323965028154063
-0.023579961324753287,1.0669294372671618,0.5307964112178369,0.21545658115057625,-1.9049894907214742,-2.3240213517070623
-0.0235175908395826,1.0669248042505532,0.5307879143234009,0.21540624707581535,-1.904997178286869,-2.324077673543851
-0.023455220171742446,1.066920183616612,0.5307794400238698,0.2153559128542304,-1.9050048731577582,-2.3241339936654652
-0.02339284932171727,1.0669155753650108,0.5307709883185967,0.21530557848591295,-1.9050125753339988,-2.324190312072942
-0.023330478289991522,1.0669109794954232,0.5307625592069368,0.21525524397095513,-1.905020284815449,-2.324246628767315
-0.023268107077049762,1.0669063960075247,0.5307541526882474,0.2152049093094489,-1.9050280016019672,-2.324302943749622
-0.023205735683376333,1.0669018249009914,0.5307457687618892,0.21515457450148656,-1.905035725693414,-2.324359257020896
-0.023143364109455822,1.0668972661754985,0.5307374074272198,0.2151042395471602,-1.9050434570896484,-2.3244155685821735
-0.023080992355772698,1.0668927198307245,0.5307290686836036,0.2150539044465622,-1.9050511957905327,-2.3244718784344878
-0.023018620422811487,1.0668881858663481,0.530720752530405,0.21500356919978486,-1.9050589417959285,-2.324528186578875
-0.02295624831105668,1.0668836642820492,0.5307124589669912,0.21495323380692094,-1.9050666951056994,-2.324584493016368
-0.02289387602099279,1.0668791550775056,0.5307041879927263,0.21490289826806272,-1.9050744557197072,-2.324640797748001
-0.02283150355310436,1.0668746582524016,0.5306959396069846,0.21485256258330315,-1.9050822236378184,-2.3246971007748085
-0.022769130907875936,1.0668701738064175,0.5306877138091349,0.21480222675273497,-1.9050899988598973,-2.3247534020978233
-0.02270675808579209,1.0668657017392356,0.5306795105985495,0.214751890776451,-1.905097781385809,-2.3248097017180793
-0.022644385087337338,1.0668612420505406,0.5306713299746046,0.2147015546545441,-1.9051055712154212,-2.324865999636609
-0.022582011912996275,1.066856794740018,0.5306631719366786,0.21465121838710763,-1.9051133683486021,-2.3249222958544458
-0.022519638563253442,1.0668523598073507,0.5306550364841442,0.21460088197423452,-1.9051211727852175,-2.3249785903726217
-0.022457265038593462,1.0668479372522284,0.5306469236163879,0.214550545416018,-1.9051289845251393,-2.3250348831921697
-0.022394891339500872,1.0668435270743364,0.5306388333327885,0.21450020871255163,-1.9051368035682361,-2.3250911743141214
-0.022332517466460318,1.0668391292733628,0.5306307656327286,0.21444987186392858,-1.9051446299143782,-2.3251474637395093
-0.022270143419956385,1.0668347438489962,0.5306227205155932,0.21439953487024244,-1.9051524635634363,-2.3252037514693646
-0.022207769200473695,1.0668303708009286,0.5306146979807723,0.21434919773158687,-1.9051603045152845,-2.325260037504719
-0.022145394808496824,1.06682601012885,0.5306066980276541,0.21429886044805566,-1.905168152769796,-2.3253163218466035
-0.02208302024451043,1.0668216618324522,0.530598720655629,0.2142485230197424,-1.9051760083268432,-2.3253726044960494
-0.022020645508999213,1.0668173259114269,0.530590765864087,0.21419818544674113,-1.9051838711863005,-2.3254288854540874
-0.021958270602447722,1.0668130023654685,0.5305828336524246,0.21414784772914572,-1.9051917413480444,-2.325485164721748
-0.02189589552534068,1.0668086911942707,0.5305749240200365,0.21409750986705026,-1.90519961881195,-2.3255414423000613
-0.02183352027816273,1.0668043923975299,0.5305670369663215,0.214047171860549,-1.905207503577895,-2.325597718190058
-0.02177114486139851,1.0668001059749412,0.5305591724906779,0.21399683370973605,-1.9052153956457571,-2.325653992392767
-0.021708769275532728,1.066795831926203,0.5305513305925086,0.21394649541470584,-1.905223295015415,-2.325710264909219
-0.02164639352105009,1.0667915702510107,0.5305435112712121,0.21389615697555264,-1.9052312016867465,-2.325766535740443
-0.021584017598435215,1.0667873209490661,0.5305357145261984,0.21384581839237118,-1.9052391156596338,-2.3258228048874674
-0.021521641508172873,1.0667830840200665,0.5305279403568691,0.21379547966525583,-1.9052470369339558,-2.3258790723513227
-0.021459265250747747,1.0667788594637135,0.5305201887626346,0.21374514079430149,-1.905254965509595,-2.325935338133036
-0.021396888826644558,1.066774647279709,0.5305124597429052,0.21369480177960282,-1.9052629013864342,-2.3259916022336373
-0.02133451223634803,1.0667704474677542,0.5305047532970909,0.21364446262125472,-1.9052708445643556,-2.326047864654154
-0.02127213548034293,1.066766260027553,0.5304970694246053,0.21359412331935201,-1.9052787950432437,-2.3261041253956143
-0.021209758559113938,1.0667620849588095,0.5304894081248644,0.21354378387399,-1.9052867528229835,-2.3261603844590457
-0.021147381473145807,1.0667579222612293,0.530481769397286,0.21349344428526373,-1.905294717903461,-2.3262166418454764
-0.021085004222923344,1.0667537719345168,0.530474153241285,0.21344310455326831,-1.9053026902845611,-2.3262728975559335
-0.02102262680893126,1.0667496339783802,0.5304665596562853,0.21339276467809917,-1.9053106699661722,-2.3263291515914437
-0.02096024923165435,1.0667455083925272,0.5304589886417085,0.21334242465985168,-1.9053186569481824,-2.3263854039530347
-0.02089787149157741,1.0667413951766636,0.5304514401969739,0.21329208449862122,-1.905326651230478,-2.3264416546417332
-0.020835493589185166,1.0667372943305027,0.5304439143215136,0.2132417441945035,-1.9053346528129516,-2.326497903658565
-0.020773115524962485,1.0667332058537509,0.5304364110147484,0.2131914037475941,-1.9053426616954903,-2.326554151004557
-0.020710737299394117,1.066729129746123,0.5304289302761133,0.21314106315798886,-1.9053506778779883,-2.326610396680735
-0.020648358912964897,1.0667250660073286,0.5304214721050351,0.21309072242578356,-1.9053587013603352,-2.3266666406881242
-0.02058598036615963,1.0667210146370816,0.5304140365009475,0.21304038155107405,-1.9053667321424248,-2.326722883027751
-0.020523601659463143,1.0667169756350952,0.5304066234632837,0.21299004053395648,-1.905374770224149,-2.326779123700641
-0.020461222793360254,1.0667129490010852,0.5303992329914824,0.21293969937452695,-1.905382815605404,-2.326835362707818
-0.02039884376833582,1.0667089347347662,0.5303918650849792,0.21288935807288156,-1.9053908682860836,-2.326891600050308
-0.02033646458487469,1.0667049328358544,0.5303845197432128,0.2128390166291165,-1.9053989282660828,-2.3269478357291358
-0.020274085243461686,1.0667009433040684,0.530377196965627,0.21278867504332832,-1.9054069955453,-2.3270040697453247
-0.020211705744581712,1.0666969661391246,0.5303698967516608,0.2127383333156133,-1.9054150701236297,-2.3270603020999006
-0.020149326088719586,1.0666930013407436,0.5303626191007632,0.2126879914460682,-1.905423152000973,-2.327116532793886
-0.020086946276360214,1.0666890489086462,0.5303553640123804,0.21263764943478947,-1.905431241177228,-2.327172761828306
-0.020024566307988483,1.0666851088425495,0.5303481314859543,0.21258730728187367,-1.9054393376522916,-2.3272289892041833
-0.01996218618408929,1.0666811811421786,0.5303409215209418,0.2125369649874179,-1.9054474414260676,-2.3272852149225414
-0.019899805905147505,1.0666772658072559,0.5303337341167927,0.21248662255151882,-1.9054555524984562,-2.3273414389844036
-0.01983742547164806,1.066673362837503,0.5303265692729578,0.21243627997427347,-1.9054636708693582,-2.3273976613907927
-0.019775044884075842,1.066669472232645,0.5303194269888938,0.2123859372557789,-1.9054717965386772,-2.327453882142732
-0.019712664142915767,1.0666655939924086,0.5303123072640595,0.21233559439613223,-1.9054799295063174,-2.327510101241243
-0.019650283248652808,1.0666617281165178,0.5303052100979107,0.21228525139543067,-1.905488069772182,-2.327566318687349
-0.019587902201771812,1.0666578746047013,0.5302981354899095,0.21223490825377153,-1.905496217336177,-2.327622534482071
-0.019525521002757815,1.066654033456686,0.5302910834395165,0.21218456497125224,-1.9055043721982075,-2.3276787486264316
-0.01946313965209569,1.0666502046722008,0.5302840539461962,0.21213422154797018,-1.9055125343581805,-2.327734961121452
-0.019400758150270425,1.0666463882509756,0.5302770470094146,0.21208387798402292,-1.9055207038160034,-2.327791171968154
-0.019338376497766978,1.0666425841927414,0.5302700626286392,0.21203353427950825,-1.905528880571585,-2.327847381167558
-0.019275994695070346,1.0666387924972285,0.5302631008033382,0.2119831904345237,-1.9055370646248337,-2.327903588720686
-0.01921361274266546,1.0666350131641693,0.5302561615329815,0.21193284644916716,-1.905545255975659,-2.327959794628558
-0.019151230641037315,1.0666312461932972,0.5302492448170429,0.21188250232353656,-1.905553454623972,-2.328015998892195
-0.019088848390670907,1.066627491584347,0.5302423506549973,0.21183215805772987,-1.9055616605696843,-2.3280722015126165
-0.019026465992051232,1.0666237493370518,0.5302354790463178,0.21178181365184498,-1.9055698738127065,-2.3281284024908437
-0.018964083445663308,1.0666200194511484,0.5302286299904838,0.21173146910598034,-1.9055780943529528,-2.3281846018278958
-0.018901700751992122,1.0666163019263735,0.5302218034869748,0.2116811244202339,-1.9055863221903369,-2.3282407995247922
-0.01883931791152266,1.0666125967624651,0.5302149995352728,0.21163077959470414,-1.9055945573247732,-2.328296995582553
-0.01877693492474001,1.066608903959161,0.5302082181348599,0.21158043462948947,-1.9056027997561766,-2.328353190002197
-0.01871455179212919,1.0666052235162007,0.5302014592852204,0.2115300895246882,-1.9056110494844636,-2.3284093827847436
-0.018652168514175185,1.0666015554333246,0.5301947229858417,0.21147974428039912,-1.9056193065095508,-2.328465573931211
-0.018589785091363133,1.0665978997102719,0.5301880092362085,0.2114293988967206,-1.9056275708313546,-2.3285217634426183
-0.018527401524178,1.0665942563467878,0.5301813180358164,0.21137905337375165,-1.905635842449796,-2.3285779513199834
-0.018465017813104886,1.0665906253426118,0.5301746493841509,0.21132870771159087,-1.9056441213647912,-2.328634137564325
-0.01840263395862882,1.0665870066974905,0.5301680032807112,0.21127836191033736,-1.905652407576263,-2.3286903221766604
-0.018340249961234924,1.0665834004111658,0.5301613797249872,0.2112280159700898,-1.9056607010841298,-2.3287465051580076
-0.018277865821408206,1.066579806483385,0.5301547787164788,0.21117766989094755,-1.9056690018883142,-2.3288026865093845
-0.018215481539633878,1.0665762249138921,0.5301482002546805,0.21112732367300943,-1.9056773099887372,-2.3288588662318084
-0.018153097116396878,1.0665726557024382,0.5301416443390997,0.211076977316375,-1.9056856253853245,-2.3289150443262954
-0.018090712552182413,1.066569098848767,0.5301351109692305,0.2110266308211434,-1.9056939480779966,-2.3289712207938633
-0.018028327847475503,1.0665655543526305,0.530128600144582,0.21097628418741401,-1.9057022780666806,-2.3290273956355283
-0.017965943002761352,1.0665620222137773,0.5301221118646576,0.21092593741528626,-1.905710615351301,-2.329083568852307
-0.017903558018525008,1.0665585024319577,0.5301156461289641,0.2108755905048598,-1.9057189599317839,-2.329139740445216
-0.01784117289525163,1.0665549950069242,0.5301092029370114,0.2108252434562341,-1.9057273118080564,-2.32919591041527
-0.017778787633426312,1.0665514999384285,0.5301027822883093,0.21077489626950913,-1.9057356709800461,-2.3292520787634867
-0.01771640223353423,1.0665480172262243,0.5300963841823709,0.21072454894478446,-1.9057440374476817,-2.3293082454908802
-0.017654016696060537,1.066544546870065,0.5300900086187086,0.21067420148215987,-1.905752411210892,-2.329364410598467
-0.017591631021490285,1.0665410888697069,0.530083655596841,0.21062385388173566,-1.9057607922696078,-2.3294205740872616
-0.01752924521030879,1.0665376432249052,0.5300773251162834,0.21057350614361162,-1.9057691806237596,-2.3294767359582784
-0.017466859263001053,1.0665342099354165,0.530071017176556,0.21052315826788792,-1.905777576273279,-2.329532896212533
-0.01740447318005237,1.0665307890009985,0.5300647317771785,0.21047281025466466,-1.9057859792180976,-2.32958905485104
-0.017342086961947844,1.0665273804214108,0.5300584689176765,0.2104224621040423,-1.9057943894581504,-2.3296452118748134
-0.01727970060917268,1.0665239841964118,0.5300522285975718,0.21037211381612106,-1.9058028069933697,-2.3297013672848674
-0.01721731412221207,1.066520600325761,0.5300460108163902,0.2103217653910014,-1.9058112318236906,-2.329757521082216
-0.017154927501551207,1.066517228809221,0.5300398155736615,0.2102714168287838,-1.905819663949049,-2.3298136732678727
-0.01709254074767525,1.0665138696465528,0.5300336428689135,0.21022106812956895,-1.9058281033693807,-2.3298698238428512
-0.017030153861069472,1.0665105228375211,0.5300274927016806,0.21017071929345743,-1.9058365500846237,-2.329925972808164
-0.016967766842219043,1.0665071883818884,0.5300213650714944,0.21012037032055006,-1.9058450040947155,-2.3299821201648254
-0.01690537969160922,1.0665038662794184,0.5300152599778871,0.21007002121094756,-1.9058534653995935,-2.330038265913848
-0.01684299240972518,1.0665005565298769,0.5300091774203968,0.21001967196475094,-1.9058619339991976,-2.330094410056244
-0.01678060499705219,1.0664972591330326,0.5300031173985642,0.20996932258206116,-1.9058704098934693,-2.3301505525930257
-0.016718217454075483,1.0664939740886505,0.5299970799119269,0.2099189730629793,-1.9058788930823485,-2.3302066935252057
-0.016655829781280267,1.0664907013964997,0.5299910649600278,0.20986862340760654,-1.9058873835657775,-2.330262832853796
-0.016593441979151805,1.0664874410563485,0.5299850725424086,0.20981827361604402,-1.9058958813436977,-2.3303189705798086
-0.01653105404817541,1.0664841930679676,0.5299791026586164,0.20976792368839303,-1.9059043864160534,-2.330375106704255
-0.016468665988836298,1.0664809574311278,0.5299731553081979,0.20971757362475507,-1.905912898782789,-2.330431241228146
-0.016406277801619715,1.0664777341455998,0.5299672304906999,0.20966722342523153,-1.9059214184438478,-2.3304873741524936
-0.016343889487010963,1.0664745232111572,0.5299613282056755,0.20961687308992397,-1.9059299453991772,-2.3305435054783086
-0.016281501045495334,1.066471324627572,0.5299554484526741,0.20956652261893394,-1.905938479648722,-2.3305996352066014
-0.016219112477558084,1.06646813839462,0.529949591231251,0.20951617201236317,-1.9059470211924303,-2.3306557633383833
-0.016156723783684507,1.066464964512075,0.5299437565409608,0.20946582127031343,-1.9059555700302497,-2.3307118898746646
-0.01609433496435993,1.0664618029797144,0.5299379443813631,0.20941547039288663,-1.90596412616213,-2.3307680148164547
-0.016031946020069635,1.0664586537973133,0.5299321547520133,0.20936511938018454,-1.905972689588019,-2.3308241381647643
