X,Y,Z,Rx,Ry,Rz,time
485.346,-1.201,234.34,179.9839,20.2124,1.6985,0
485.357,-1.201,234.336,179.9839,20.2121,1.6985,61591
485.393,-1.201,234.306,179.9839,20.2125,1.6985,103321
485.451,-1.206,234.269,179.9839,20.2124,1.6978,152821
485.501,-1.206,234.244,179.9839,20.2119,1.6978,199601
485.555,-1.213,234.198,179.9835,20.2125,1.6991,245755
485.605,-1.213,234.173,179.9835,20.2119,1.6991,291646
485.642,-1.213,234.143,179.9835,20.2123,1.6991,339717
485.699,-1.219,234.106,179.9835,20.2122,1.6984,386584
485.746,-1.219,234.072,179.9835,20.2124,1.6984,432412
485.796,-1.219,234.047,179.9835,20.2118,1.6984,479207
485.857,-1.217,234.006,179.9846,20.2125,1.6981,526580
485.904,-1.217,233.972,179.9846,20.2126,1.6981,571632
485.951,-1.223,233.938,179.9846,20.2128,1.6974,617728
486.016,-1.224,233.903,179.9841,20.2116,1.6994,679728
486.073,-1.23,233.866,179.9841,20.2115,1.6987,724766
486.113,-1.23,233.831,179.9841,20.2127,1.6987,771874
486.167,-1.23,233.798,179.9841,20.2118,1.6987,818574
486.217,-1.236,233.76,179.9841,20.2128,1.698,865607
486.267,-1.236,233.735,179.9841,20.2122,1.698,911902
486.314,-1.242,233.701,179.9841,20.2124,1.6973,958694
486.372,-1.242,233.664,179.9837,20.2123,1.6993,1005476
486.419,-1.242,233.631,179.9837,20.2124,1.6993,1052964
486.468,-1.248,233.606,179.9836,20.2119,1.6986,1099610
486.523,-1.248,233.56,179.9837,20.2125,1.6986,1146090
486.573,-1.254,233.535,179.9836,20.2119,1.6979,1192501
486.63,-1.254,233.498,179.9836,20.2118,1.6979,1239495
486.677,-1.254,233.464,179.9836,20.212,1.6979,1285724
486.72,-1.26,233.438,179.9837,20.2124,1.6972,1332490
486.774,-1.26,233.392,179.9837,20.213,1.6972,1379649
486.835,-1.259,233.364,179.9843,20.2122,1.6988,1426692
486.871,-1.259,233.333,179.9843,20.2126,1.6988,1471832
486.928,-1.259,233.296,179.9843,20.2125,1.6988,1518722
486.978,-1.265,233.271,179.9843,20.212,1.6981,1564769
