Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz,cmdCostTime
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,51
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,53
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,53
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,52
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,51
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,59
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,52
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,51
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,52
0.99113366,0.122614368,0.05118384,0.13049199,-0.970816217,-0.201215589,0.02501818,0.206110625,-0.978208823,9.55326,-3.12783,-1.54686,61
0.991175123,0.122308626,0.051112375,0.130178658,-0.970851051,-0.201250473,0.025007834,0.206128203,-0.978205383,9.55337,-3.12833,-1.54709,54
0.991175123,0.122308626,0.051112375,0.130178658,-0.970851051,-0.201250473,0.025007834,0.206128203,-0.978205383,9.55337,-3.12833,-1.54709,50
0.991175264,0.1223104,0.051105403,0.130179264,-0.970848478,-0.201262496,0.024999106,0.206139271,-0.978203274,9.55334,-3.12511,-1.54713,71
0.991175836,0.122299933,0.051119347,0.130171668,-0.970851296,-0.201253816,0.025015957,0.20613221,-0.978204331,9.55339,-3.10516,-1.54703,51
0.991173967,0.122317265,0.051114118,0.130187305,-0.970851311,-0.201243626,0.025008639,0.206121852,-0.978206701,9.55337,-3.08511,-1.54706,50
0.991176597,0.122301783,0.051100174,0.130169615,-0.970850822,-0.201257428,0.024996504,0.206133342,-0.97820459,9.55334,-3.0651,-1.54714,52
0.991174785,0.122312097,0.051110632,0.130182048,-0.970847762,-0.201264149,0.025003603,0.206141636,-0.978202661,9.55337,-3.04508,-1.54712,49
0.991175389,0.122308659,0.051107146,0.130177744,-0.970850101,-0.201255649,0.02500207,0.206132659,-0.978204592,9.55335,-3.02438,-1.54711,63
0.991177471,0.122289597,0.051112375,0.130160369,-0.970850672,-0.201264131,0.025009974,0.206141278,-0.978202573,9.55337,-3.00439,-1.54705,51
0.991173041,0.122327688,0.051107146,0.130196208,-0.970849041,-0.201248819,0.024999021,0.206126361,-0.978205997,9.55332,-2.9843,-1.54713,54
0.991176243,0.122301739,0.051107146,0.130171184,-0.970849211,-0.201264185,0.025002373,0.206140956,-0.978202836,9.55335,-2.96349,-1.54709,50
0.991175832,0.122308713,0.051098431,0.130176262,-0.970848158,-0.201265982,0.024992234,0.20614178,-0.978202921,9.55332,-2.94351,-1.54715,50
0.991171655,0.122334542,0.051117604,0.130205121,-0.970847514,-0.201250419,0.025007521,0.206129485,-0.978205121,9.55338,-2.92508,-1.54701,51
0.991175639,0.122305177,0.051110632,0.130175226,-0.97084903,-0.201262442,0.025005269,0.206139767,-0.978203012,9.55335,-2.9075,-1.54705,52
0.991173468,0.122324228,0.051107146,0.130193037,-0.970847696,-0.201257356,0.024998604,0.206134746,-0.978204241,9.55333,-2.88753,-1.54709,62
0.991174462,0.122319082,0.051100174,0.130186559,-0.97084855,-0.201257428,0.024992906,0.206133779,-0.97820459,9.55332,-2.86912,-1.54715,54
0.991173645,0.12232425,0.05110366,0.130192514,-0.970846343,-0.201264221,0.024994307,0.206141105,-0.97820301,9.55334,-2.85069,-1.54712,50
0.991174285,0.12231906,0.05110366,0.130187257,-0.970848464,-0.201257392,0.024996295,0.206134197,-0.978204415,9.55331,-2.83235,-1.54711,48
0.99117466,0.122313838,0.051108889,0.130183219,-0.970849017,-0.201257338,0.025002457,0.206134693,-0.978204153,9.55332,-2.81473,-1.54707,52
0.991172082,0.122331082,0.051117604,0.13020195,-0.97084617,-0.201258955,0.025007105,0.20613787,-0.978203365,9.55337,-2.79631,-1.54702,51
0.991175373,0.122305144,0.051115861,0.130176403,-0.970847822,-0.20126751,0.025009671,0.206145478,-0.978201696,9.55337,-2.77796,-1.54699,50
0.991175139,0.12231214,0.05110366,0.130180959,-0.970845415,-0.201276172,0.024995235,0.206152661,-0.978200551,9.55332,-2.76029,-1.54712,53
0.991172384,0.122329363,0.051115861,0.130199864,-0.9708468,-0.201257266,0.025005997,0.206135922,-0.978203804,9.55333,-2.7419,-1.54703,51
0.991177274,0.122294841,0.05110366,0.130164058,-0.970847328,-0.201277879,0.024998605,0.206153919,-0.9782002,9.55331,-2.72197,-1.54709,52
0.991173202,0.122324195,0.051112375,0.130194127,-0.970847208,-0.201259009,0.02500346,0.206137068,-0.978203627,9.55331,-2.70354,-1.54705,41
0.991173504,0.122322476,0.051110632,0.130192171,-0.970846758,-0.201262442,0.025001671,0.206140204,-0.978203012,9.55333,-2.68514,-1.54705,51
0.991175353,0.122310411,0.05110366,0.130179308,-0.970845283,-0.201277879,0.024995367,0.206154312,-0.9782002,9.55335,-2.6651,-1.54709,52
0.991172561,0.122329385,0.051112375,0.130199341,-0.970845447,-0.201264131,0.025001699,0.206142282,-0.978202573,9.55332,-2.64508,-1.54703,50
0.991173004,0.12232944,0.05110366,0.130197641,-0.970845302,-0.201265928,0.024993,0.206142931,-0.978202659,9.55327,-2.62434,-1.5471,64
0.991172009,0.122334586,0.051110632,0.130204294,-0.970843009,-0.201272686,0.024997789,0.206150676,-0.978200904,9.55331,-2.60585,-1.54707,51
0.991175764,0.122303436,0.051112375,0.130174099,-0.970847416,-0.20127096,0.025006187,0.206148405,-0.978201168,9.55333,-2.58759,-1.547,49
0.991175264,0.1223104,0.051105403,0.130179831,-0.970843801,-0.20128469,0.024996153,0.206161299,-0.978198707,9.55331,-2.56993,-1.54706,50
0.991175051,0.12231213,0.051105403,0.13018122,-0.970846092,-0.201272739,0.024997383,0.206149481,-0.978201166,9.55335,-2.54996,-1.54707,52
0.99117103,0.122343246,0.051108889,0.130212243,-0.970843355,-0.201265874,0.024995205,0.206143907,-0.978202397,9.55333,-2.53149,-1.54704,52
0.991175691,0.12230694,0.051105403,0.130176529,-0.970843535,-0.201288105,0.024996418,0.206164601,-0.978198005,9.55331,-2.51385,-1.54705,50
0.991172259,0.122331104,0.051114118,0.130201297,-0.970845896,-0.201260699,0.025003489,0.206139146,-0.978203189,9.55335,-2.49554,-1.547,53
0.991174998,0.122310367,0.051110632,0.130180397,-0.970847629,-0.201265856,0.025003735,0.206143287,-0.97820231,9.55334,-2.47559,-1.547,52
0.991172916,0.122329429,0.051105403,0.130198383,-0.970842021,-0.201281276,0.024992649,0.20615839,-0.97819941,9.5533,-2.45547,-1.54709,62
0.991172791,0.12233117,0.05110366,0.130199598,-0.970842916,-0.201276172,0.024991277,0.206153141,-0.978200551,9.55327,-2.43711,-1.54709,53
0.991172473,0.122329374,0.051114118,0.130199951,-0.970843245,-0.201274357,0.02500203,0.206152658,-0.978200378,9.55333,-2.4187,-1.54701,52
0.991171119,0.122343257,0.051107146,0.130212025,-0.970842318,-0.201271014,0.024992829,0.206148781,-0.97820143,9.5533,-2.40029,-1.54706,50
0.991172614,0.122331148,0.051107146,0.130200382,-0.97084211,-0.201279551,0.024994211,0.206156948,-0.978199674,9.5533,-2.38028,-1.54707,49
0.991172009,0.122334586,0.051110632,0.130204337,-0.970842649,-0.201274393,0.024997562,0.20615237,-0.978200553,9.5533,-2.36033,-1.54702,50
0.991171103,0.122339743,0.051115861,0.130210074,-0.970845076,-0.201258973,0.025003611,0.206137879,-0.978203452,9.55334,-2.34276,-1.54697,53
0.991174764,0.122317363,0.051098431,0.130185258,-0.970842704,-0.20128647,0.024987709,0.206162331,-0.978198706,9.55329,-2.32434,-1.54709,51
0.991172775,0.122327655,0.051112375,0.13019817,-0.970841356,-0.201284619,0.024999332,0.206162572,-0.978198358,9.55335,-2.30428,-1.547,61
0.9911724,0.122332878,0.051107146,0.130201771,-0.970844402,-0.2012676,0.024995442,0.206145131,-0.978202133,9.55329,-2.28441,-1.54706,52
0.991173291,0.122324206,0.051110632,0.13019452,-0.970841134,-0.201288051,0.024997903,0.206165664,-0.978197743,9.55333,-2.26428,-1.54701,61
0.991174462,0.122319082,0.051100174,0.130187214,-0.970843153,-0.201283037,0.024989498,0.206159195,-0.978199321,9.5533,-2.24599,-1.54706,52
0.991172577,0.1223329,0.05110366,0.130201118,-0.970844128,-0.201269343,0.024991826,0.206146407,-0.978201956,9.5533,-2.226,-1.54708,61
