Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.288,0.686,-0.631
0,0.004,0,0.003,0,-0.003,0,0.002,0,1.655,0.907,-0.806
0,0.004,0,0.003,0,-0.003,0,0.002,0,1.648,0.923,-0.817
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.285,0.723,-0.645
0,0.004,0,0.003,0,-0.003,0,0.002,0,1.642,0.948,-0.824
0,0.003,0,0.002,0,-0.002,0,0.001,0,1.274,0.748,-0.652
0,0.004,0,0.003,0,-0.003,0,0.002,0,1.64,0.978,-0.822
0,0.004,0,0.003,0,-0.003,0,0.001,0,1.451,0.883,-0.735
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
0,0,0,0,0,0,0,0,0,-0.015,0,-0.026
