X,Y,Z,Rx,Ry,Rz,time
485.334,-1.206,234.333,179.984,20.2152,1.6979,0.0
485.496,-1.212,234.225,179.984,20.2151,1.6972,63.8
486.389,-1.248,233.639,179.9837,20.215,1.6986,104.9
487.541,-1.295,232.88,179.9839,20.2153,1.6967,151.2
488.606,-1.337,232.175,179.9837,20.2157,1.6974,197.9
489.497,-1.373,231.593,179.9838,20.2149,1.6969,244.0
490.65,-1.422,230.833,179.9835,20.2152,1.6969,289.5
491.539,-1.452,230.249,179.9837,20.2144,1.6971,335.3
492.695,-1.501,229.489,179.9834,20.2147,1.6971,380.9
493.58,-1.537,228.905,179.9836,20.215,1.6965,427.1
494.644,-1.58,228.203,179.9838,20.2148,1.6953,474.0
495.801,-1.616,227.442,179.9846,20.2152,1.6963,520.1
496.692,-1.66,226.863,179.9837,20.2138,1.6954,566.0
497.761,-1.704,226.156,179.9834,20.2144,1.6961,612.5
498.646,-1.735,225.569,179.9836,20.2147,1.6962,658.7
499.803,-1.785,224.818,179.9837,20.2137,1.6942,705.2
500.87,-1.824,224.114,179.9834,20.2136,1.6956,751.1
501.844,-1.862,223.465,179.9837,20.2147,1.695,797.0
502.911,-1.907,222.766,179.9833,20.2139,1.6957,843.9
503.886,-1.945,222.123,179.9835,20.2142,1.6951,889.6
504.956,-1.983,221.425,179.9837,20.2134,1.6945,935.8
506.105,-2.035,220.661,179.9834,20.2143,1.6945,982.0
506.994,-2.068,220.08,179.9836,20.2141,1.6946,1028.3
508.066,-2.107,219.381,179.9837,20.2134,1.6939,1074.2
508.953,-2.146,218.796,179.9839,20.2132,1.6933,1120.7
510.101,-2.193,218.03,179.9837,20.2141,1.694,1167.1
511.262,-2.239,217.28,179.9838,20.2126,1.6926,1213.0
512.151,-2.272,216.695,179.9839,20.2125,1.6927,1258.2
513.214,-2.313,215.99,179.9837,20.2129,1.694,1305.0
514.368,-2.36,215.224,179.9839,20.214,1.6927,1352.0
515.257,-2.393,214.644,179.984,20.2131,1.6927,1397.2
516.322,-2.434,213.938,179.9842,20.2136,1.6921,1442.2
517.215,-2.468,213.359,179.9844,20.2128,1.6921,1489.3
518.365,-2.516,212.594,179.9841,20.2132,1.6927,1535.6
519.256,-2.551,212.012,179.9842,20.2124,1.6927,1582.0
520.325,-2.592,211.312,179.9844,20.2122,1.6921,1629.6
521.48,-2.634,210.554,179.9845,20.2119,1.6914,1675.1
522.365,-2.676,209.971,179.9836,20.2122,1.6911,1721.6
523.433,-2.718,209.261,179.9838,20.2128,1.6905,1767.8
524.587,-2.768,208.506,179.9835,20.2119,1.691,1814.4
525.475,-2.797,207.923,179.9837,20.2122,1.6918,1860.1
526.632,-2.846,207.168,179.9838,20.2113,1.6903,1906.2
527.518,-2.875,206.581,179.984,20.2117,1.691,1952.8
528.587,-2.918,205.875,179.9841,20.2116,1.6903,1999.2
529.738,-2.969,205.118,179.9838,20.2118,1.6909,2045.2
530.627,-2.998,204.531,179.9845,20.2122,1.6896,2092.1
531.695,-3.042,203.828,179.9842,20.2115,1.6909,2138.3
532.585,-3.085,203.247,179.9837,20.2112,1.6886,2184.2
533.736,-3.13,202.486,179.9834,20.2115,1.6899,2231.9
534.893,-3.174,201.727,179.9836,20.2118,1.6892,2278.4
535.778,-3.204,201.141,179.9837,20.2115,1.6898,2324.9
536.845,-3.249,200.436,179.9839,20.2119,1.6891,2371.2
538.0,-3.293,199.68,179.984,20.2115,1.6883,2417.4
538.888,-3.331,199.093,179.9842,20.2113,1.6883,2463.2
539.954,-3.369,198.392,179.9843,20.211,1.6883,2509.3
540.839,-3.4,197.805,179.9845,20.2119,1.6889,2555.4
541.995,-3.446,197.046,179.9846,20.2116,1.6881,2602.2
543.155,-3.492,196.287,179.9843,20.2113,1.6894,2648.4
544.04,-3.537,195.705,179.9839,20.2115,1.6871,2694.5
544.113,-3.537,195.655,179.9838,20.2109,1.6871,2740.9
544.193,-3.538,195.609,179.9838,20.2104,1.6871,2802.7
545.342,-3.585,194.845,179.9835,20.2112,1.6883,2849.5
546.055,-3.615,194.376,179.9841,20.2104,1.6869,2895.7
547.12,-3.654,193.678,179.9843,20.2105,1.6869,2942.0
548.272,-3.701,192.912,179.9845,20.2114,1.6861,2989.8
549.161,-3.74,192.335,179.9835,20.2109,1.6865,3036.0
550.232,-3.78,191.627,179.9837,20.2108,1.6864,3082.9
551.387,-3.828,190.874,179.9833,20.2103,1.6876,3128.3
552.276,-3.86,190.287,179.9839,20.2105,1.6862,3174.0
553.43,-3.909,189.524,179.9836,20.2107,1.6874,3219.7
554.316,-3.941,188.934,179.9838,20.2111,1.688,3265.9
555.377,-3.982,188.242,179.9839,20.2109,1.6879,3312.0
556.533,-4.024,187.477,179.9841,20.2111,1.6878,3357.5
557.423,-4.057,186.886,179.9842,20.2115,1.6884,3403.2
558.493,-4.112,186.193,179.9833,20.2104,1.6874,3449.5
559.377,-4.145,185.607,179.9839,20.2111,1.686,3494.9
560.535,-4.188,184.853,179.9835,20.2099,1.6878,3541.1
561.419,-4.221,184.258,179.9842,20.2114,1.6864,3587.1
562.484,-4.263,183.56,179.9839,20.2113,1.6883,3633.4
563.644,-4.306,182.803,179.9839,20.2103,1.6881,3679.9
564.529,-4.34,182.213,179.9846,20.211,1.6867,3726.4
565.685,-4.383,181.455,179.9842,20.211,1.6885,3773.0
566.751,-4.433,180.753,179.9833,20.2111,1.6882,3819.1
567.636,-4.467,180.167,179.9839,20.2111,1.6868,3864.1
568.795,-4.511,179.406,179.9836,20.2112,1.6886,3909.9
569.682,-4.545,178.826,179.9841,20.2105,1.6871,3955.1
570.748,-4.588,178.121,179.9843,20.2106,1.687,4002.1
571.899,-4.632,177.362,179.9844,20.211,1.6868,4049.0
572.79,-4.675,176.781,179.9835,20.2104,1.6872,4094.9
573.852,-4.718,176.072,179.9836,20.2116,1.687,4140.9
574.746,-4.747,175.491,179.9837,20.2111,1.6882,4186.9
575.987,-4.799,174.667,179.9839,20.2115,1.6873,4232.0
576.877,-4.828,174.09,179.984,20.2102,1.6886,4278.0
578.033,-4.873,173.325,179.9841,20.2107,1.6884,4323.9
579.097,-4.917,172.625,179.9842,20.2105,1.6882,4370.4
579.985,-4.96,172.039,179.9837,20.2111,1.6865,4416.0
581.141,-5.005,171.277,179.9838,20.2109,1.6863,4462.0
582.031,-5.034,170.697,179.984,20.2107,1.6875,4506.9
583.097,-5.079,169.993,179.9841,20.2106,1.6873,4554.1
583.985,-5.109,169.41,179.9842,20.2104,1.6885,4600.3
585.139,-5.155,168.651,179.9843,20.2106,1.6883,4646.1
586.199,-5.2,167.944,179.9834,20.2116,1.6886,4692.1
587.179,-5.238,167.297,179.984,20.2115,1.6871,4737.6
588.067,-5.275,166.717,179.984,20.2106,1.6876,4784.1
588.955,-5.305,166.137,179.9842,20.2109,1.6888,4831.1
590.293,-5.36,165.26,179.9843,20.2105,1.6878,4876.9
591.174,-5.398,164.668,179.9833,20.2115,1.6889,4923.0
592.065,-5.435,164.085,179.9839,20.2107,1.6874,4970.1
