time
0
63.8
104.9
151.2
197.9
244
289.5
335.3
380.9
427.1
474
520.1
566
612.5
658.7
705.2
751.1
797
843.9
889.6
935.8
982
1028.3
1074.2
1120.7
1167.1
1213
1258.2
1305
1352
1397.2
1442.2
1489.3
1535.6
1582
1629.6
1675.1
1721.6
1767.8
1814.4
1860.1
1906.2
1952.8
1999.2
2045.2
2092.1
2138.3
2184.2
2231.9
2278.4
2324.9
2371.2
2417.4
2463.2
2509.3
2555.4
2602.2
2648.4
2694.5
2740.9
2802.7
2849.5
2895.7
2942
2989.8
3036
3082.9
3128.3
3174
3219.7
3265.9
3312
3357.5
3403.2
3449.5
3494.9
3541.1
3587.1
3633.4
3679.9
3726.4
3773
3819.1
3864.1
3909.9
3955.1
4002.1
4049
4094.9
4140.9
4186.9
4232
4278
4323.9
4370.4
4416
4462
4506.9
4554.1
4600.3
4646.1
4692.1
4737.6
4784.1
4831.1
4876.9
4923
4970.1
5015.8
5062.6
5108.4
5154.9
5200.5
5247.2
5294.2
5340.4
5386.6
5432.9
5479.5
0
62.1
116.5
160.3
206.3
252.5
297.5
343.8
389.4
436.8
483.3
529.3
576.8
623.4
670.3
716.3
762.5
809.3
855.4
901.8
948.2
994.2
1041.7
1088
1134.5
1179.9
1226.5
1272.8
1319.2
1365.3
1410.7
1455.2
1500.5
1547.3
1592.6
1639
1685.2
1730.5
1776.2
1821.8
1867.3
1914.7
1961.3
2007.2
2053.5
2099.8
2147.5
2194.2
2240.6
2286.5
2333.2
2380
2426.2
2472.4
2517.3
2562.6
2609.1
2655.2
2701.9
2748.6
2811.6
2857.7
2903.2
2949.3
2995.2
3042.6
3089
3136.2
3182.4
3227.9
3272.8
3319.5
3365.4
3412.9
3458.4
3504.8
3552.4
3597.9
3644.2
3690.4
3736.9
3783.3
3830.2
3875.4
3922
3968.1
4014.3
4060.6
4105.3
4151.4
4198.4
4244.2
4290.3
4337.5
4383
4429.2
4475.2
4522.4
4568.8
4615.5
4661.7
4708
4753.7
4799
4844.9
4890.3
4937
4983.5
5029.6
5075.6
5122.3
5168
5213.2
5258.6
5305.2
5351.8
5398.1
5444.2
5489.7
