-3.872007316,1.014160823,4.025055851
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.894778148,1.013275426,4.022133334
-3.889754247,1.015745846,4.608239363
-3.88410947,1.014984089,4.684643095
-3.886090949,1.014341028,4.601627011
-3.886190228,1.021299197,4.521099759
-3.889546698,1.015485843,4.604571055
-3.890070705,1.022912663,4.522594793
-3.892272638,1.015332138,4.53181607
-3.890805805,1.023143562,4.614741904
-3.893291738,1.016309867,4.524884625
-3.89200407,1.015613072,4.523494384
-3.894051129,1.024882884,4.59670774
-3.888645453,1.017757997,4.759010753
-3.893923018,1.017060495,4.603609947
-3.891221068,1.015748632,4.526118555
-3.897128945,1.016868129,4.52457163
-3.888001517,1.014900553,4.524873186
-3.885572034,1.01515375,4.527834943
-3.88917325,1.02312808,4.526210879
-3.887932473,1.022109015,4.523919827
-3.882689968,1.021660069,4.600620477
-3.888931534,1.023058706,4.519180401
-3.894890348,1.017936158,4.601336406
-3.887397496,1.015834347,4.521653621
-3.8879293,1.015101012,4.527781577
-3.88913145,1.016537594,4.603766724
-3.884377662,1.014242078,4.532051209
-3.887106266,1.022739837,4.529848352
-3.895021602,1.018315407,4.593327788
-3.891422869,1.017058616,4.52100445
-3.888958746,1.016188468,4.520185519
-3.893126084,1.017498019,4.510968954
-3.890552241,1.01775676,4.613869624
-3.890041852,1.023971022,4.522664182
-3.882255638,1.020069714,5.010233542
-3.887096365,1.015919396,4.525637126
-3.892440464,1.017541374,4.522466253
-3.885412162,1.016398033,4.607881522
-3.889482814,1.017275936,4.52261118
-3.893098296,1.024505274,4.524509664
-3.893089992,1.019713192,4.680870264
-3.891553218,1.018447155,4.606088872
-3.889533522,1.013070232,4.756291219
-3.894630627,1.018918272,4.526627251
-3.892520005,1.018684932,4.525410406
-3.883928829,1.016070394,4.526313115
-3.881528332,1.016486739,4.609477033
-3.888915494,1.017125382,4.537108028
-3.885998106,1.016527901,4.527328801
-3.888156985,1.01823229,4.602120971
-3.889540748,1.018131255,4.527211215
-3.884824386,1.017145769,4.601522871
-3.886148756,1.01648531,4.529384352
-3.89078309,1.018728553,4.526919289
-3.886529522,1.019542363,4.760619642
-3.889761062,1.018712758,4.593312892
-3.891915436,1.020890534,4.679661991
-3.889962507,1.017978509,4.517838814
-3.884395332,1.017631084,4.60355572
-3.880256689,1.015898924,4.530455449
-3.884960849,1.017035337,4.520095079
-3.891082078,1.018383748,4.53087037
-3.891012246,1.012368722,4.528455115
-3.89436736,1.019569924,4.519527091
-3.884773654,1.017776871,4.5216226
-3.893055828,1.01368463,4.530054972
-3.882666153,1.018046772,4.605338075
-3.887416221,1.018228401,4.523584575
-3.886374296,1.018477841,4.606349877
-3.890928344,1.019548162,4.532779529
-3.889438586,1.018278075,4.53113086
-3.887447266,1.019157009,4.607633903
-3.892861791,1.019997876,4.522658976
-3.89130119,1.019479599,4.532162735
-3.895658453,1.020680586,4.512780759
-3.880980722,1.01608802,4.532521217
-3.893091136,1.019920548,4.524041433
-3.885142509,1.011589731,4.527719096
-3.888598961,1.014293145,4.608561032
-3.888330592,1.013209235,4.525272061
-3.885029901,1.012985253,4.608601021
-3.885477482,1.01220674,4.532500146
-3.889188449,1.019709804,4.525532226
-3.894346887,1.021270115,4.524608135
-3.885272272,1.018707991,4.526417256
-3.8920449,1.01428248,4.523689182
-3.882304022,1.018480448,4.536655116
-3.894437365,1.021418394,4.524924147
-3.883211287,1.013233967,4.609061818
-3.894237759,1.017118817,4.600084797
-3.889414202,1.020128914,4.523987556
-3.891022792,1.015553359,4.609926577
-3.886716616,1.01342843,4.517231792
-3.884944587,1.020466142,4.61216698
-3.889299811,1.020693134,4.526862686
-3.888994801,1.014820038,4.517154784
-3.887778547,1.015656605,4.6021486
-3.892633613,1.015685744,4.527305731
