-3.925449383,0.387428682,3.976107429
-3.901885594,0.422718064,4.011340394
-3.90624519,0.406009725,3.994725478
-3.900358271,0.411458762,4.011828832
-3.897355275,0.383733514,4.012897717
-3.912543636,0.394489163,3.997208101
-3.910023188,0.213433443,4.001407999
-3.918850194,0.196169249,4.011398682
-3.924342342,0.35331037,4.007031403
-3.916872387,0.267920737,4.009670477
-3.926380925,0.260035931,4.001699577
-3.919608149,0.321957591,4.007467047
-3.918078277,0.322424391,4.008059895
-3.920667633,0.304260789,4.007587461
-3.927941482,0.3014236,4.01026332
-3.922624193,0.284148706,4.011038509
-3.937956378,0.28293116,4.002562698
-3.938455637,0.274720232,4.002528281
-3.940342211,0.261775807,4.002612022
-3.946451898,0.092747472,4.001870063
-3.942322707,0.233498611,4.002104388
-3.943453138,0.148441309,3.996999482
-3.93655954,0.21470451,4.003199554
-3.949025117,0.219688268,4.005386456
-3.945162021,0.196477288,4.005730294
-3.945896058,0.183530788,4.006097753
-3.946014046,0.178542678,4.005822979
-3.954953901,0.017734775,4.007681386
-3.963617902,0.156965019,3.996529982
-3.963724628,0.151451187,3.996499297
-3.961803268,0.152749552,3.996724504
-3.952963254,0.141486073,4.008001109
-3.954808924,0.118720804,4.008631432
-3.967271513,0.034777716,4.004458616
-3.973178547,0.10013726,3.999500719
-3.963047829,0.093893408,4.011138755
-3.967211083,0.082192453,3.993920338
-3.971154209,-0.011967997,3.997863354
-3.963744214,0.065089869,4.011277235
-3.979554051,-0.030305856,3.99040552
-3.974307493,-0.114163125,3.995555403
-3.981100658,0.034482163,4.005231469
-3.986663637,-0.057952542,3.992128686
-3.980499044,0.018893889,4.005566416
-3.974466839,0.003420897,4.00671179
-3.975261791,-0.013666291,4.005744767
-3.977374012,-0.170527962,4.008344612
-3.988467073,-0.019499506,4.007143736
-3.983993447,-0.041926801,3.998860851
-3.982316469,-0.128496217,4.012491539
-3.990857095,-0.063841011,4.000717968
-3.984379705,-0.300843777,4.00806193
-3.981588023,-0.082414553,4.008369895
-3.990104158,-0.090063926,4.000385912
-3.988837711,-0.102167214,4.010692608
-3.996891239,-0.109989377,4.003309999
-3.99733875,-0.12286229,4.003333414
-3.995945281,-0.117752372,4.003264573
-3.996908942,-0.139779669,4.003221338
-4.004378838,-0.136857332,3.994983321
-3.994500074,-0.235891246,4.010253573
-4.002255751,-0.399561397,3.997828614
-4.001026845,-0.170744345,4.005224377
-4.001752428,-0.273489754,4.003101832
-3.99993627,-0.280745439,4.013279833
-4.006467304,-0.279685425,4.005331665
-4.001952028,-0.221068402,3.997771022
-3.99973177,-0.228623381,4.005302146
-4.007851735,-0.320324516,3.998404895
-4.007828623,-0.249187844,4.000965873
-4.016151755,-0.256252372,3.988975759
-4.012212853,-0.35137137,3.997049478
-4.004505482,-0.279603093,4.010291799
-4.005792191,-0.288538433,4.000099159
-4.018658048,-0.294574831,4.002142523
-4.013394405,-0.309395577,3.99248715
-4.012094249,-0.321707944,3.992152304
-4.009067964,-0.324330462,4.002455711
-4.009189279,-0.351991283,4.002936274
-4.017112853,-0.34888469,3.994772236
-4.01111646,-0.442083987,4.002703453
-4.019479934,-0.454435663,3.994658016
-4.014906682,-0.375997171,3.994466556
-4.020795837,-0.389250709,3.997494649
-4.014373805,-0.486135117,4.005090818
-4.018900792,-0.410608208,3.997533873
-4.008955193,-0.420248496,4.004862566
-4.014837898,-0.431329768,4.007723431
-4.008339832,-0.440087903,3.997648226
-4.016776225,-0.521777768,4.000158925
-4.018812837,-0.069421242,4.002460512
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
-4.014887287,0.088487158,4.002652485
