Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz,cmdCostTime
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,27.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,22.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,24.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,25.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,19.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,18.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,25.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,28.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,24.0
0.9911143542301396,0.12274459969555414,0.051245488431193295,0.13063073309801762,-0.9708100368133136,-0.20115537276644363,0.025058898803575837,0.20606221310106967,-0.9782179797584184,9.553386162317038,-3.1275766141523142,-1.5467096214479636,16.0
0.9911558932086217,0.12243860654579825,0.05117404600910629,0.13031718957650043,-0.9708447176768347,-0.20119136228941178,0.02504846220232583,0.2060808622509867,-0.978214318416567,9.553497460738472,-3.1280688776857977,-1.5469387230500917,26.0
0.9911558932086217,0.12243860654579825,0.05117404600910629,0.13031718957650043,-0.9708447176768347,-0.20119136228941178,0.02504846220232583,0.2060808622509867,-0.978214318416567,9.553497460738472,-3.1280688776857977,-1.5469387230500917,27.0
0.9911558932086217,0.12243860654579825,0.05117404600910629,0.13031718957650043,-0.9708447176768347,-0.20119136228941178,0.02504846220232583,0.2060808622509867,-0.978214318416567,9.553497460738472,-3.1280688776857977,-1.5469387230500917,18.0
0.9911539228419546,0.12245168406756969,0.051180917381589204,0.1303312595884283,-0.9708441029983296,-0.2011852142863937,0.02505322352709667,0.2060759877869922,-0.9782152233780239,9.553536653128273,-3.111254186450718,-1.5468975888853178,24.0
0.9911578456367193,0.12242433948675513,0.05117036382525443,0.130302608338066,-0.970845434214929,-0.20119734870102618,0.025047061565655553,0.20608596256236741,-0.9782132797819038,9.553492188164002,-3.0913052298133534,-1.5469315774158066,28.0
0.9911546179710854,0.12244732675717786,0.051177880423213244,0.13032667801422038,-0.9708421841259905,-0.20119744163197936,0.02504955633079182,0.20608761654087074,-0.9782128674455953,9.553499842223776,-3.0704102772845148,-1.5469049529323962,26.0
0.9911568543487962,0.12243153864554525,0.051172340402638135,0.1303102190025712,-0.9708431892570611,-0.2012032522020457,0.025046694410660937,0.2060922614220691,-0.9782119621437046,9.553512138054558,-3.050459187394985,-1.5469137092933882,27.0
0.9911565988023575,0.12243397493780611,0.051171461103542815,0.13031253964129658,-0.9708419409311536,-0.20120777256673214,0.025044733234319463,0.20609669456339916,-0.9782110783605259,9.553493189881618,-3.032013484886683,-1.546933081544342,20.0
0.991155713653829,0.12244059005916616,0.05117277789344674,0.13031880263814674,-0.9708450525204909,-0.20118870165952293,0.025047174897153173,0.2060781063151736,-0.9782149319690554,9.553467230182758,-3.0097206848201496,-1.5469177000940169,28.0
0.9911569926240255,0.12243284780162998,0.05116652960364232,0.1303103163664057,-0.9708430613844016,-0.2012038061524931,0.025040715265038743,0.20609208607063426,-0.9782121521623363,9.553463169256368,-2.98962271096115,-1.5469786848708886,26.0
0.991157539279687,0.12242571671604012,0.05117300280029792,0.13030453086633387,-0.9708449419007144,-0.20119847917293715,0.025049182915616117,0.20608746364677819,-0.9782129092191014,9.55348054223035,-2.968926552999254,-1.546933046909982,25.0
0.9911564825471113,0.12243270866563408,0.05117674231165799,0.1303119676434244,-0.9708454291715419,-0.2011913113074801,0.025052309149797482,0.20608101442277546,-0.9782141878447395,9.553483161230304,-2.9489523139663416,-1.5468762750676983,30.0
0.9911547353669106,0.12244532951763407,0.05118038529620026,0.13032522660665688,-0.9708424761081754,-0.2011969728750156,0.02505246234750176,0.206087427718103,-0.9782128328062675,9.55350815120304,-2.931284160932444,-1.546887721883207,20.0
0.9911552546916217,0.12244454844278152,0.05117219610130059,0.1303225360651149,-0.97084474390645,-0.2011877725478765,0.025045911657264157,0.20607720831247353,-0.9782151534930309,9.553491620474496,-2.912924729287252,-1.5469091263990042,20.0
0.9911561987673267,0.12243745897466231,0.05117087340403044,0.130315669420845,-0.9708428287137071,-0.20120146182014792,0.025044279756073425,0.20609044270658286,-0.9782124071368676,9.553448043873786,-2.894505227808358,-1.5469067107453198,16.0
0.9911543324182407,0.1224522241428273,0.0511716926730624,0.13033037760156338,-0.9708402345787509,-0.20120445223033606,0.02504160543546367,0.20609389055852803,-0.9782117491993563,9.553454037290965,-2.8744283683757996,-1.5469373552401309,20.0
0.9911547631328517,0.12244789025331876,0.051173720712610844,0.13032637812097905,-0.970842171318573,-0.20119769768888038,0.025045372525252834,0.20608734207114648,-0.9782130323979138,9.553490989762537,-2.8560725599791104,-1.5469189639034768,20.0
0.9911553138755337,0.12244324770065863,0.051174162121206616,0.13032175182035458,-0.9708441680975503,-0.20119105912900148,0.025047650164561758,0.20608069381553104,-0.9782143746938824,9.553476739596231,-2.8377313004282607,-1.5469124233853924,22.0
0.9911544908279448,0.12244691765182154,0.05118132148709734,0.1303271912047405,-0.9708404659460917,-0.20120539981386712,0.02505191697815994,0.2060959534759068,-0.9782110505492035,9.553500370179488,-2.820028221645526,-1.5468513232185725,17.0
0.9911538396421032,0.12245370030510411,0.051177704562661554,0.13033294063978354,-0.9708408902796014,-0.20119962809433187,0.025047769299918983,0.20608992465110607,-0.9782124269351723,9.55348372697193,-2.801632219722644,-1.5468944655664112,19.0
0.9911529782967523,0.12246279135019288,0.05117263280501423,0.13034060300334394,-0.970841446275398,-0.20119198145706116,0.025041981195631842,0.20608190344766542,-0.978214264999844,9.553451281166415,-2.784063980310928,-1.546917406979678,20.0
0.9911568717697238,0.12243714025141457,0.05115859879541919,0.13031299998682733,-0.9708417634846771,-0.20120833061380797,0.025031531676833876,0.2060956500293439,-0.9782116363348445,9.553397333099674,-2.765723466259668,-1.5470086437621886,17.0
0.991153962232795,0.12245565108732266,0.05117066217092531,0.13033313214380918,-0.9708430181192002,-0.2011892363790533,0.025041921168620737,0.20607874147029867,-0.9782149326698109,9.5534278182214,-2.7473383411471617,-1.5469180591988514,21.0
0.9911574570376127,0.1224318596132533,0.05115989748204525,0.13030812771250835,-0.9708421573141566,-0.20120958583938012,0.025033721473111985,0.20609693188700057,-0.9782113102269733,9.553450454844583,-2.727284212288615,-1.5469758574752395,24.0
0.9911548445376764,0.1224497150857282,0.05116777721299024,0.1303267785519667,-0.9708434170337468,-0.2011914272390965,0.02504006672836255,0.20608038935731376,-0.9782146329822395,9.553438204555645,-2.708961543135989,-1.5469353427238943,30.0
0.9911572824326509,0.12243224479906747,0.05116235837198709,0.1303090389522245,-0.9708418236792897,-0.20121060549190342,0.025035891197840023,0.20609827468596617,-0.9782109717864538,9.553419062525526,-2.6905207057488303,-1.5469959075575388,18.0
0.9911543002220926,0.12245187542147307,0.05117315074350948,0.13033013609606073,-0.9708418927037984,-0.20119660781556084,0.02504413656799151,0.2060862867273568,-0.9782132863780238,9.553468862134034,-2.6704875054143384,-1.5469245228090291,28.0
0.9911563308644953,0.12243903259355161,0.05116454910175819,0.13031616054714149,-0.9708406991358263,-0.2012114191633053,0.02503649511178945,0.2060995395410066,-0.9782106898380852,9.553438441335581,-2.650456436375884,-1.5469754110457319,27.0
0.9911549758650531,0.12244818391268966,0.051168897529944725,0.13032596166954796,-0.9708398694385852,-0.20120907440614663,0.025039120049502095,0.20609801106501463,-0.9782109446853434,9.553423990023344,-2.632029171783938,-1.54692267615556,20.0
0.9911550277311811,0.12244741992994082,0.05116972108290468,0.1303252763757388,-0.9708408271464326,-0.20120489726449986,0.02504063379367238,0.2060939535700439,-0.9782117607967511,9.55342076842862,-2.61133931025009,-1.5469121610389394,18.0
0.9911542065442731,0.12245548919631455,0.051166317194845955,0.13033278098549309,-0.9708373645139223,-0.20121674349876742,0.025034077777696694,0.20610547015873348,-0.9782095021622248,9.553400443035587,-2.5936215889630327,-1.5469361141705702,21.0
0.9911530463293331,0.12246680945060405,0.051161697929916226,0.13034253192462422,-0.9708391656054386,-0.201201736816593,0.025029245365389172,0.20609025961826702,-0.978212830506181,9.553396860154237,-2.5752589889642956,-1.546984250011454,21.0
0.9911541517616225,0.12245018693083973,0.05118006610293665,0.13033016730730515,-0.9708398001569768,-0.20120668458282187,0.025049849008494916,0.2060971473644499,-0.9782108519705187,9.553455840240968,-2.5553441687698952,-1.5468506192170732,24.0
0.9911560540697153,0.1224411075493667,0.05116494564676184,0.13031833855034658,-0.9708398906074217,-0.20121390966542632,0.02503611628086375,0.2061021154366289,-0.9782101568140242,9.55344064976139,-2.5369207177062347,-1.5469455734690687,17.0
0.9911548985471579,0.12245141716513741,0.05116265747811315,0.13032776204943555,-0.9708402662917999,-0.20120599341384607,0.025032808974602676,0.20609422063880506,-0.978211904800859,9.553409232063313,-2.519287363647626,-1.5469682864546677,19.0
0.9911552306519122,0.12245097965880797,0.051157270567857474,0.1303266136128581,-0.970837246656855,-0.20122130674444366,0.02502563756549593,0.20610870453315389,-0.9782090366481521,9.553369825599894,-2.500858579596648,-1.54698389292568,19.0
0.9911551915223424,0.12244819056466404,0.05116470410105607,0.13032522666866247,-0.9708389648723723,-0.20121391497434254,0.025034408562430076,0.20610226809275997,-0.9782101683559365,9.553403685553803,-2.4809093480621947,-1.5469635361198144,27.0
0.9911549249435635,0.12245053787490218,0.051164250549250105,0.13032729895701653,-0.9708397662812569,-0.20120870595857115,0.025034174775449634,0.206097098429603,-0.9782112635377959,9.553379815530342,-2.4625071331380153,-1.546932524880591,17.0
0.9911563998618163,0.12244229862425501,0.05115539581092125,0.13031756203976078,-0.9708397707326345,-0.2012149909619519,0.02502646672977188,0.20610197250733436,-0.9782104338492869,9.553362049069342,-2.442500561570635,-1.5469788080201865,19.0
0.9911561932146518,0.1224382307731596,0.051169134225412735,0.13031672850377932,-0.9708373266461231,-0.20122732285323755,0.02503898808482664,0.2061159014626172,-0.9782071785874098,9.553403244536954,-2.4241224012421037,-1.5468752086536366,18.0
0.9911564574404083,0.12243670082297535,0.051167676962759784,0.13031506252616878,-0.9708364702218568,-0.20123253356742804,0.025037199383733447,0.20612084411517084,-0.9782061829022902,9.553412031579027,-2.405706868796014,-1.5469069550502057,20.0
0.991154318646156,0.12245060827681674,0.05117582595045599,0.1303296371410862,-0.9708404204492112,-0.20120403501090997,0.02504600390774045,0.20609397505661423,-0.9782116187889088,9.553460629946327,-2.3865449586854597,-1.54685772625538,28.0
0.9911560090562994,0.1224456751942163,0.05115488576686824,0.13032090435743424,-0.9708381860519427,-0.20122047209673768,0.025024539936816817,0.20610743103926654,-0.9782093330526677,9.553368925240651,-2.365668847254104,-1.5469765504220856,28.0
0.991157153550464,0.12243143811698029,0.051166785382214766,0.13030957192887388,-0.9708384362238621,-0.2012266041410013,0.02503821937469222,0.20611471007915394,-0.9782074492966873,9.55341985716324,-2.348130294084259,-1.5468927075216254,18.0
0.9911542953422723,0.12245604209847995,0.051163273723821553,0.13033272953615294,-0.9708370872307787,-0.2012181146639464,0.025030829714961015,0.20610644776627543,-0.978209379301256,9.553367272252885,-2.3297272453726254,-1.546924883169076,18.0
