I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
19.0,18.0,0.0,214.0,4107.0,0.0,0.0,0.0
19.0,19.0,0.0,244.0,4137.8,0.0,0.0,0.0
2.0,19.0,1.0,275.0,4168.0,4168.0,134.0,2.0
5.0,2.0,0.0,0.0,4313.0,0.0,0.0,0.0
6.0,5.0,0.0,34.0,4347.4,0.0,0.0,0.0
7.0,6.0,0.0,60.0,4373.7,0.0,0.0,0.0
7.0,7.0,0.0,94.0,4407.4,0.0,0.0,0.0
8.0,7.0,0.0,124.0,4436.8,0.0,0.0,0.0
9.0,8.0,0.0,154.0,4467.1,0.0,0.0,0.0
9.0,9.0,0.0,185.0,4498.2,0.0,0.0,0.0
10.0,9.0,0.0,218.0,4531.3,0.0,0.0,0.0
11.0,10.0,1.0,248.0,4561.7,4561.7,142.0,1.0
14.0,11.0,0.0,0.0,4714.1,0.0,0.0,0.0
15.0,14.0,0.0,30.0,4744.4,0.0,0.0,0.0
15.0,15.0,0.0,63.0,4777.6,0.0,0.0,0.0
16.0,15.0,0.0,93.0,4807.4,0.0,0.0,0.0
17.0,16.0,0.0,123.0,4837.4,0.0,0.0,0.0
17.0,17.0,0.0,155.0,4870.1,0.0,0.0,0.0
18.0,17.0,0.0,186.0,4901.0,0.0,0.0,0.0
18.0,18.0,0.0,216.0,4930.4,0.0,0.0,0.0
19.0,18.0,0.0,247.0,4961.3,0.0,0.0,0.0
2.0,19.0,1.0,275.0,4989.8,4989.8,140.0,2.0
5.0,2.0,0.0,0.0,5140.1,0.0,0.0,0.0
6.0,5.0,0.0,30.0,5170.3,0.0,0.0,0.0
6.0,6.0,0.0,61.0,5201.6,0.0,0.0,0.0
7.0,6.0,0.0,92.0,5233.1,0.0,0.0,0.0
8.0,7.0,0.0,123.0,5263.2,0.0,0.0,0.0
8.0,8.0,0.0,153.0,5293.4,0.0,0.0,0.0
9.0,8.0,0.0,187.0,5327.9,0.0,0.0,0.0
10.0,9.0,0.0,213.0,5353.7,0.0,0.0,0.0
10.0,10.0,0.0,243.0,5383.7,0.0,0.0,0.0
