Time
0
28
35
41
49
56
65
74
84
95
106
119
133
148
164
181
199
217
237
258
280
303
327
352
378
405
434
464
495
527
561
597
635
675
717
761
808
856
906
959
1014
1071
1131
1192
1256
1322
1390
1462
1540
1627
1730
1868
1997
