Velocity
0.0
2.0944823331583824
2.0944823331585587
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158559
2.094482333158381
2.094482333158381
2.094482333158554
2.094482333158376
2.0944823331583877
2.094482333158565
2.094482333158376
2.0944823331583877
2.094482333158554
2.0944823331583877
2.0944823331583877
2.094482333158554
2.0944823331583877
2.094482333158376
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158554
2.0944823331583877
2.094482333158554
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.0944823331583877
2.094482333158565
2.0944823331583877
2.094482333158476
2.0944823331583877
2.094482333158476
2.0944823331583877
2.094482333158565
2.0944823331583877
2.094482333158476
2.094482333158476
2.0944823331583877
2.094482333158476
2.094482333158476
2.0944823331583877
2.094482333158476
2.094482333158476
2.0944823331583877
2.094482333158476
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127556602
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
1.5944979127555658
1.5944979127557437
1.594497912755655
1.594497912755655
1.594497912755655
1.594497912755655
1.5944979127557437
