Xx,Xy,Xz,0,Yx,Yy,Yz,0,Zx,Zy,Zz,0,Px,Py,Pz,1,time
0.9380189296175131,0.027641483275696058,-0.3454800082226675,0.0,0.02955158474431612,-0.9995632221949257,0.0002620580030911215,0.0,-0.3453218665510692,-0.010455297108016426,-0.9384260734037969,0.0,485.364,-1.213,234.338,1.0,0.0
0.9380189300820674,0.027641484401254714,-0.3454800068712929,0.0,0.02955158553707869,-0.9995632221717664,0.0002620569416168899,0.0,-0.3453218652213295,-0.010455296346403601,-0.9384260739015997,0.0,485.3640015505971,-1.2130000613182963,234.33799897911155,1.0,0.050031269543464665
0.9380189333304584,0.02764149227171038,-0.3454799974218217,0.0,0.0295515910804617,-0.999563222009825,0.0002620495192708169,0.0,-0.34532185592314035,-0.010455291020834817,-0.9384260773824794,0.0,485.3640123931291,-1.2130004900857632,234.33799184056116,1.0,0.10006253908692933
0.9380189421369254,0.027641513608708798,-0.34547997180407264,0.0,0.029551606108709636,-0.9995632215707971,0.00026202939710852645,0.0,-0.345321830715521,-0.010455276583086542,-0.9384260868192295,0.0,485.3640417874998,-1.2130016524849019,234.33797248777557,1.0,0.150093808630394
0.9380189592652372,0.027641555108530214,-0.34547992197831673,0.0,0.029551635338202972,-0.9995632207168996,0.0002619902601069823,0.0,-0.3453217816874567,-0.010455248502097234,-0.9384261051734227,0.0,485.3640989586699,-1.2130039133163935,234.33793484718757,1.0,0.20012507817385866
0.938018987468688,0.027641623442088172,-0.3454798399352746,0.0,0.029551683467459747,-0.9995632193108673,0.0002619258171657465,0.0,-0.3453217009578984,-0.010455202263965575,-0.9384261353954093,0.0,485.36419309665723,-1.213007635999098,234.33787286823582,1.0,0.25015634771732337
0.9380190294900969,0.027641725254928452,-0.34547971769611574,0.0,0.029551755177136946,-0.9995632172159526,0.0002618298011080374,0.0,-0.34532158067576274,-0.010455133371948986,-0.9384261804243141,0.0,485.36433335653635,-1.2130131825700543,234.33778052336493,1.0,0.300187617260788
0.9380190880617999,0.027641867167226913,-0.34547954731245434,0.0,0.029551855130033326,-0.999563214295921,0.0002616959686829141,0.0,-0.345321413019932,-0.010455037346460545,-0.9384262431880309,0.0,485.36452885843903,-1.2130209136844812,234.33765180802544,1.0,0.35021888680425267
0.9380191659056477,0.027642055773787703,-0.3454793208663459,0.0,0.029551987971091823,-0.9995632104150488,0.0002615181005671301,0.0,-0.3453211901992537,-0.010454909725066398,-0.9384263266032188,0.0,485.36478868755387,-1.2130311886157763,234.33748074067384,1.0,0.4002501563477173
0.9380192657329971,0.02764229764404055,-0.3454790304702832,0.0,0.029552158327403048,-0.9995632054381187,0.0002612900013678459,0.0,-0.34532090445254066,-0.01045474606248194,-0.9384264335752951,0.0,485.36512189412645,-1.2130443652555165,234.33726136277258,1.0,0.45028142589118203
0.9380193902447052,0.02764259932203788,-0.3454786682671914,0.0,0.02955237080820914,-0.999563199230415,0.0002610054996256081,0.0,-0.3453205480485702,-0.010454541930567635,-0.9384265669984286,0.0,485.36553749345927,-1.213060800113458,234.33698773879001,1.0,0.5003126954346467
0.9380195421311208,0.027642967326451613,-0.3454782264304223,0.0,0.029552630004907904,-0.9995631916577187,0.000260658447817559,0.0,-0.34532011328608475,-0.010454292918324493,-0.938426729755532,0.0,485.3660444659119,-1.2130808483175364,234.3366539562004,1.0,0.5503439649781113
0.9380197240720755,0.027643408150569555,-0.3454776971637483,0.0,0.029552940491057632,-0.9995631825863012,0.00026024272236114285,0.0,-0.3453195924937905,-0.010453994631888874,-0.9384269247182525,0.0,485.36665175690086,-1.213104863613866,234.336254125484,1.0,0.600375234521576
0.9380199387368736,0.027643928262291378,-0.34547707270135614,0.0,0.029553306822382344,-0.9995631718829188,0.00025975222361817685,0.0,-0.3453189780303581,-0.010453642694526769,-0.9384271547469634,0.0,485.3673682768995,-1.2131331983667408,234.33578238012697,1.0,0.6504065040650407
0.938020188784282,0.02764453410412441,-0.34547634530783894,0.0,0.029553733536777343,-0.9995631594148046,0.00025918087589915266,0.0,-0.34531826228442136,-0.010453232746627747,-0.9384274226907521,0.0,485.3682029014384,-1.2131662035586344,234.33523287662143,1.0,0.7004377736085053
0.9380204768625178,0.027645232093178904,-0.34547550727818904,0.0,0.0295542251543154,-0.9995631450496621,0.00025852262746800205,0.0,-0.34531743767457757,-0.010452760445698268,-0.9384277313874105,0.0,485.36916447110485,-1.2132042287901985,234.33459979446545,1.0,0.7504690431519699
0.9380208056092364,0.027646028621163023,-0.3454745509377887,0.0,0.029554786177253406,-0.999563128655657,0.0002577714505472597,0.0,-0.3453164966493865,-0.010452221466354425,-0.9384280836634218,0.0,485.37026179154327,-1.2132476222802653,234.33387733616294,1.0,0.8005003126954346
0.9380211776515179,0.027646930054377645,-0.3454734686424023,0.0,0.029555421090039145,-0.9995631101014082,0.00025692134132329235,0.0,-0.34531543168737044,-0.010451611500314593,-0.9384284823339477,0.0,485.3715036334549,-1.2132967308658453,234.33305972722385,1.0,0.8505315822388992
0.938021595605854,0.027647942733710577,-0.3454722527781655,0.0,0.02955613435931895,-0.9995630892559789,0.00025596631995222205,0.0,-0.34531423529701327,-0.010450926256391121,-0.9384289302028158,0.0,485.37289873259806,-1.2133519000021287,234.33214121616405,1.0,0.9005628517823641
0.938022062078131,0.02764907297463064,-0.34547089576157614,0.0,0.02955693043394543,-0.9995630659888672,0.00025490043056591725,0.0,-0.34531290001676035,-0.0104501614604819,-0.9384294300625038,0.0,485.37445578978804,-1.213413473762485,234.3311160745053,1.0,0.9505941213258287
