Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
-0.0,0.0,-0.002,-0.0,-0.0,0.0,-0.002,-0.001,0.0,-1.692,1.126,1.088
-0.0,0.0,-0.001,0.0,-0.0,0.0,-0.001,-0.001,0.0,-1.19,0.824,0.755
-0.0,0.0,-0.001,0.0,-0.0,0.0,-0.001,-0.001,0.0,-1.176,0.839,0.772
-0.0,0.0,-0.001,0.0,-0.0,0.0,-0.001,-0.001,0.0,-1.167,0.86,0.782
-0.0,0.001,-0.001,0.0,0.0,0.0,-0.001,-0.001,0.0,-1.32,0.997,0.914
-0.0,0.001,-0.001,0.0,0.0,0.0,-0.001,-0.001,0.0,-1.146,0.902,0.801
-0.0,0.001,-0.001,0.0,0.0,0.0,-0.001,-0.0,0.0,-1.138,0.918,0.81
-0.0,0.001,-0.001,0.0,0.0,0.0,-0.001,-0.0,0.0,-1.136,0.94,0.818
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.117,0.957,0.831
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.1,0.974,0.849
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.089,0.99,0.858
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.084,1.011,0.851
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.23,1.179,0.993
-0.0,0.001,-0.002,0.0,0.0,-0.0,-0.002,-0.0,0.0,-1.51,1.491,1.258
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.054,1.071,0.891
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.04,1.091,0.903
-0.0,0.001,-0.001,0.0,0.0,-0.0,-0.001,-0.0,0.0,-1.021,1.105,0.914
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-1.154,1.288,1.056
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-0.996,1.157,0.936
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-0.979,1.159,0.946
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-0.963,1.177,0.948
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-0.947,1.195,0.96
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-1.074,1.393,1.12
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,-0.0,0.0,-1.051,1.397,1.124
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.901,1.244,1.004
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-1.014,1.435,1.16
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.986,1.461,1.172
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.85,1.293,1.039
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.836,1.324,1.041
