Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.001,-0.0,0.212,-1.459,-1.5
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.001,-0.0,0.239,-1.449,-1.495
0.0,-0.002,-0.0,-0.002,-0.001,0.002,0.0,-0.002,-0.0,0.385,-2.067,-2.131
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.001,-0.0,0.303,-1.431,-1.481
0.0,-0.001,-0.0,-0.002,-0.001,0.001,0.0,-0.001,-0.0,0.379,-1.635,-1.682
0.0,-0.001,-0.0,-0.002,-0.001,0.001,0.0,-0.001,-0.0,0.417,-1.624,-1.657
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.001,-0.0,0.404,-1.405,-1.424
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.0,-0.001,-0.0,0.426,-1.391,-1.429
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.458,-1.388,-1.407
0.0,-0.001,-0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.546,-1.568,-1.608
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.583,-1.56,-1.593
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.542,-1.343,-1.375
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.575,-1.332,-1.354
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.596,-1.316,-1.348
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.622,-1.303,-1.326
0.0,-0.002,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.831,-1.657,-1.693
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.673,-1.273,-1.308
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.704,-1.261,-1.287
0.0,-0.002,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.941,-1.616,-1.63
0.0,-0.001,0.0,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.748,-1.224,-1.256
0.0,-0.002,0.001,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.996,-1.553,-1.6
0.0,-0.001,0.0,-0.001,-0.0,0.001,0.001,-0.001,-0.0,0.798,-1.189,-1.236
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.001,-0.001,-0.0,0.821,-1.172,-1.212
0.0,-0.001,0.001,-0.001,-0.001,0.001,0.001,-0.001,-0.0,0.967,-1.325,-1.373
0.0,-0.002,0.001,-0.001,-0.001,0.001,0.002,-0.001,-0.0,1.245,-1.634,-1.69
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.001,-0.0,-0.0,0.883,-1.119,-1.173
0.0,-0.001,0.001,-0.001,-0.001,0.001,0.001,-0.0,-0.0,1.042,-1.262,-1.321
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.001,-0.0,-0.0,0.929,-1.087,-1.155
0.0,-0.001,0.001,-0.001,-0.001,0.001,0.002,-0.0,-0.0,1.217,-1.374,-1.456
0.0,-0.001,0.001,-0.001,-0.001,0.001,0.002,-0.0,-0.0,1.251,-1.35,-1.427
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.001,-0.0,-0.0,0.996,-1.018,-1.089
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.001,-0.0,-0.0,1.151,-1.138,-1.239
0.0,-0.001,0.001,-0.001,-0.0,0.0,0.001,-0.0,-0.0,1.027,-0.983,-1.083
0.0,-0.001,0.001,-0.001,-0.0,0.001,0.002,-0.0,-0.0,1.34,-1.345,-1.365
0.0,-0.001,0.001,-0.001,-0.0,0.0,0.001,-0.0,-0.0,1.058,-0.932,-1.045
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.073,-0.912,-1.042
0.0,-0.001,0.001,-0.001,-0.0,0.0,0.002,0.0,-0.0,1.416,-1.15,-1.303
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.109,-0.865,-1.013
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.124,-0.842,-1.0
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.137,-0.819,-0.978
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.15,-0.799,-0.975
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.166,-0.782,-0.948
0.0,-0.001,0.002,-0.0,-0.0,0.0,0.002,0.0,-0.0,1.512,-0.973,-1.215
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.188,-0.732,-0.938
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.002,0.0,-0.0,1.373,-0.812,-1.062
0.0,-0.001,0.002,-0.0,-0.0,0.0,0.002,0.001,-0.0,1.383,-0.776,-1.044
0.0,-0.001,0.001,-0.0,-0.0,0.0,0.001,0.0,-0.0,1.225,-0.668,-0.889
0.0,-0.001,0.002,-0.0,-0.0,0.0,0.002,0.001,-0.0,1.772,-0.926,-1.257
0.0,-0.001,0.001,-0.0,-0.0,-0.0,0.001,0.001,-0.0,1.244,-0.616,-0.881
0.0,-0.001,0.001,-0.0,0.0,-0.0,0.001,0.001,-0.0,1.253,-0.603,-0.87
0.0,-0.0,0.001,-0.0,0.0,-0.0,0.001,0.001,-0.0,1.266,-0.575,-0.851
0.0,-0.0,0.001,0.0,0.0,-0.0,0.001,0.001,-0.0,1.276,-0.547,-0.832
0.0,-0.0,0.001,0.0,0.0,-0.0,0.001,0.001,-0.0,1.282,-0.528,-0.832
0.0,-0.0,0.001,0.0,0.0,-0.0,0.001,0.001,-0.0,1.286,-0.501,-0.829
0.0,-0.0,0.002,0.0,0.0,-0.0,0.002,0.001,-0.0,1.476,-0.548,-0.935
0.0,-0.0,0.002,0.0,0.0,-0.0,0.001,0.001,0.0,1.3,-0.455,-0.81
0.0,-0.0,0.002,0.0,0.0,-0.0,0.001,0.001,-0.0,1.31,-0.435,-0.794
0.0,-0.0,0.002,0.0,0.0,-0.0,0.002,0.001,-0.0,1.888,-0.589,-1.11
0.0,-0.0,0.002,0.0,0.0,-0.0,0.001,0.001,-0.0,1.321,-0.389,-0.776
0.0,-0.0,0.002,0.0,0.0,-0.0,0.001,0.001,-0.0,1.322,-0.363,-0.776
0.0,-0.0,0.002,0.0,0.0,-0.0,0.001,0.001,0.0,1.326,-0.34,-0.759
0.0,-0.0,0.001,0.0,0.0,-0.001,0.001,0.001,0.0,1.371,-0.408,-0.92
0.0,0.0,0.002,0.0,0.0,-0.0,0.001,0.001,-0.0,1.341,-0.295,-0.734
0.0,0.0,0.002,0.0,0.0,-0.001,0.001,0.001,0.0,1.547,-0.304,-0.833
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,0.0,1.543,-0.268,-0.825
0.0,0.0,0.002,0.0,0.0,-0.001,0.001,0.001,0.0,1.355,-0.224,-0.726
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,-0.0,1.349,-0.198,-0.713
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,0.0,1.362,-0.171,-0.701
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,-0.0,1.364,-0.15,-0.696
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,-0.0,1.365,-0.135,-0.7
0.0,0.0,0.002,0.001,0.0,-0.001,0.001,0.001,-0.0,1.36,-0.109,-0.695
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0.0,1.363,-0.08,-0.686
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.366,-0.065,-0.667
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.569,-0.036,-0.753
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.364,-0.011,-0.662
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,0.0,1.366,0.013,-0.664
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.002,-0.0,1.758,0.042,-0.839
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.37,0.049,-0.65
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.37,0.072,-0.644
0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.364,0.098,-0.641
-0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.365,0.119,-0.644
-0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.37,0.131,-0.642
-0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.361,0.155,-0.64
-0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.367,0.179,-0.626
-0.0,0.001,0.002,0.001,0.001,-0.001,0.001,0.001,-0.0,1.361,0.201,-0.632
-0.0,0.001,0.002,0.001,0.001,-0.002,0.001,0.002,-0.0,1.558,0.245,-0.718
-0.0,0.002,0.002,0.001,0.001,-0.002,0.001,0.002,-0.0,1.553,0.276,-0.709
-0.0,0.001,0.001,0.001,0.001,-0.001,0.001,0.001,-0.0,1.356,0.262,-0.625
-0.0,0.001,0.001,0.001,0.001,-0.002,0.001,0.001,-0.0,1.356,0.28,-0.608
-0.0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,-0.0,1.352,0.299,-0.622
-0.0,0.002,0.002,0.002,0.001,-0.002,0.001,0.002,-0.0,1.737,0.399,-0.788
-0.0,0.002,0.002,0.002,0.001,-0.002,0.001,0.002,-0.0,1.545,0.377,-0.707
-0.0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,-0.0,1.349,0.348,-0.613
-0.0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,-0.0,1.347,0.373,-0.609
-0.0,0.003,0.002,0.002,0.001,-0.002,0.001,0.002,-0.0,1.926,0.547,-0.859
-0.0,0.002,0.001,0.001,0.001,-0.002,0.001,0.001,-0.0,1.338,0.402,-0.617
-0.0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,-0.0,1.334,0.426,-0.617
-0.0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,-0.0,1.332,0.443,-0.617
-0.0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,-0.0,1.334,0.382,-0.619
-0.0,0.002,0.001,0.002,0.001,-0.002,0.001,0.001,-0.0,1.33,0.478,-0.609
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.322,0.489,-0.62
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.32,0.512,-0.619
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.315,0.527,-0.614
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.313,0.536,-0.622
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.313,0.55,-0.609
-0.0,0.003,0.001,0.002,0.001,-0.002,0.0,0.002,-0.0,1.494,0.653,-0.709
-0.0,0.002,0.001,0.002,0.001,-0.002,0.0,0.001,-0.0,1.303,0.587,-0.619
-0.0,0.002,0.0,0.002,0.001,-0.002,0.0,0.001,0.0,1.354,0.524,-0.751
-0.0,0.003,0.001,0.002,0.001,-0.002,0.0,0.002,-0.0,1.496,0.694,-0.705
-0.0,0.003,0.001,0.002,0.0,-0.002,0.0,0.001,-0.0,1.309,0.628,-0.619
-0.0,0.003,0.001,0.002,0.0,-0.002,0.0,0.001,-0.0,1.293,0.643,-0.625
-0.0,0.003,0.001,0.002,0.0,-0.002,0.0,0.001,-0.0,1.293,0.641,-0.633
-0.0,0.003,0.001,0.002,0.0,-0.002,0.0,0.001,-0.0,1.288,0.668,-0.63
-0.0,0.003,0.0,0.002,0.0,-0.002,0.0,0.001,-0.0,1.288,0.675,-0.637
-0.0,0.003,0.0,0.002,0.0,-0.002,0.0,0.001,-0.0,1.288,0.686,-0.631
-0.0,0.003,0.0,0.002,0.0,-0.002,0.0,0.001,0.0,1.283,0.706,-0.642
-0.0,0.003,0.0,0.002,0.0,-0.002,0.0,0.001,0.0,1.278,0.711,-0.639
-0.0,0.003,0.0,0.002,0.0,-0.002,0.0,0.001,0.0,1.276,0.73,-0.641
-0.0,0.005,0.0,0.004,0.0,-0.004,0.0,0.002,0.0,2.199,1.272,-1.093
-0.0,0.003,0.0,0.002,0.0,-0.002,-0.0,0.001,0.0,1.271,0.749,-0.647
-0.0,0.004,0.0,0.003,0.0,-0.003,-0.0,0.002,0.0,1.643,0.986,-0.827
-0.0,0.003,-0.0,0.003,0.0,-0.002,-0.0,0.001,0.0,1.273,0.772,-0.649
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.015,0.0,-0.026
