Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,-0.542,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.538,0.005
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.539,0.017
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.538,0.005
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.015,-0.769,0.018
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.549,0.016
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.603,0.006
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.533,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.538,0.022
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.543,0.009
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.544,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.002,-0.532,0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.532,0.004
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.704,0.016
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.539,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.542,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.542,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.016,-0.626,0.021
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.534,0.004
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.537,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.539,0.017
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.705,0.012
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.537,0.018
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.697,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.533,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.693,0.019
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.544,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.532,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.775,0.007
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.002,-0.539,0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.54,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.539,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.539,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.539,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.003,-0.535,0.005
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.614,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.534,0.006
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.764,-0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.002,-0.542,-0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.542,-0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.002,-0.696,-0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.699,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.541,0.009
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.003,-0.549,0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.542,0.02
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.533,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.004,-0.537,0.001
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.003,-0.624,0.004
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.529,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
