Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.532,-0.001
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.017,-0.529,0.021
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.543,0.012
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.621,0.019
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,-0.543,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.616,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.539,0.016
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.538,0.006
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,-0.615,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.537,0.005
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.53,0.016
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.014,-0.53,0.017
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.004,-0.546,0.007
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.537,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.543,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.537,0.009
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.536,0.012
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.015,-0.62,0.017
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.619,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.532,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.544,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.532,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.527,0.007
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.014,-0.531,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.017,-0.55,0.025
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.545,0.004
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,-0.526,0.019
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.009,-0.774,0.011
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.014,-0.538,0.019
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.537,0.018
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.533,0.009
-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.014,-0.63,0.003
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.544,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.616,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.001,-0.54,0.001
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,-0.544,0.021
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.774,0.009
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.004,-0.611,0.003
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.539,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.55,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.008,-0.614,0.016
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.622,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.015,-0.537,0.014
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.546,0.006
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.527,0.018
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.546,0.019
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.011,-0.545,0.017
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.002,-0.541,-0.002
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.542,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.7,0.013
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,-0.553,0.009
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.01,-0.695,0.01
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.553,0.021
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012,-0.546,0.022
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007,-0.537,0.012
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.005,-0.42,0.006
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006,0.02,0.008
