Time
0.0
150.5
183.5
214.6
243.7
273.6
304.1
333.2
363.5
560.5
587.9
618.4
648.7
679.7
708.3
741.1
771.8
956.2
986.2
1016.2
1046.4
1076.4
1106.8
1136.3
1166.2
1197.4
1388.4
1423.9
1450.4
1480.5
1509.7
1540.5
1571.8
1600.8
1631.7
1818.0
1842.3
1872.3
1902.0
1936.5
1962.6
1991.7
2022.3
2052.6
2239.8
2271.8
2302.2
2332.3
2364.2
2394.3
2426.4
2459.9
2633.7
2664.8
2695.4
2724.9
2755.9
2788.4
2816.3
2846.0
2878.5
3052.8
3083.5
3115.4
3144.3
3175.3
3207.6
3238.1
3267.9
3301.5
3479.1
3508.2
3538.1
3569.0
3598.9
3629.1
3664.0
3688.9
3720.4
3908.0
3944.8
3970.4
4000.6
4031.0
4061.4
4091.8
4121.7
4151.2
4360.5
4387.1
4418.6
4448.5
4478.4
4508.5
4538.4
4568.7
4754.4
4782.3
4812.4
4846.5
4880.5
4910.7
4940.7
4970.8
5000.9
5182.1
5212.3
5242.0
5276.2
5310.6
5344.7
5374.5
5405.0
5584.9
5615.9
5646.2
5676.4
5708.3
5738.0
5772.5
5802.7
5832.2
6008.2
6036.4
6067.9
6098.8
6127.9
6158.3
6189.3
6220.3
6250.5
6432.4
6456.5
6489.0
6520.9
6548.6
6580.2
6611.9
6641.6
6672.2
6850.5
6882.5
6912.8
6944.8
6972.9
7003.6
7039.8
7072.9
7103.9
7284.4
7319.7
7349.6
7378.8
7408.7
7438.7
7473.9
7504.2
7694.6
7727.3
7755.7
7791.8
7816.4
7846.3
7876.5
7906.4
7936.8
8124.4
8152.5
8181.9
8212.6
8244.5
8274.4
8306.6
8336.4
8367.4
8549.5
8580.3
8610.1
8640.4
8670.3
8700.3
8730.6
8765.3
8790.8
8980.1
9010.2
9041.5
9072.3
9102.5
9136.5
9162.7
9192.5
9371.9
9402.7
9435.9
9472.4
9502.5
9532.4
9564.2
9594.3
9623.6
9798.7
9824.8
9856.6
9892.4
9921.0
9951.8
9984.0
10014.1
10044.3
10224.4
10257.4
10286.3
10317.1
10347.8
10377.6
10407.6
10438.1
10468.3
10648.4
10683.6
10713.5
10742.7
10772.9
10803.0
10838.3
10867.7
11066.4
11100.1
11128.6
11157.8
11188.8
11218.7
11252.6
11283.8
11469.3
11497.7
11528.3
11564.4
11590.5
11620.5
11650.8
11680.8
11710.7
11888.8
11921.9
11954.4
11984.0
12014.7
12043.8
12074.6
12104.6
12134.5
12312.7
12344.1
12374.3
12405.3
12436.3
12466.4
12500.5
12527.3
12556.2
12732.7
12756.3
12788.5
12816.4
12847.4
12882.6
12908.1
12937.5
12968.6
13152.6
13178.8
13208.7
13239.6
13272.0
13299.2
13329.9
13360.1
13394.4
13576.3
13600.8
13630.5
13666.6
13692.1
13721.8
13756.3
13783.8
13812.4
14008.1
14036.4
14062.4
14094.6
14128.5
14154.9
14188.4
14218.3
14247.9
14440.5
14463.8
14494.4
14524.5
14560.3
14592.8
14618.8
14652.2
14834.0
14864.4
14894.2
14924.4
14956.5
14983.8
15018.8
15048.8
15079.2
15256.2
15286.3
15316.3
15346.4
15376.4
15406.6
15437.6
15468.6
15498.5
15686.0
15710.1
15740.1
15770.5
15804.9
15830.4
15860.6
15890.4
15920.8
16109.1
16140.8
16169.0
16200.2
16232.3
16259.8
16292.2
16322.3
16352.8
16528.7
16561.8
16588.6
16620.4
16651.7
16682.0
16714.3
16744.5
16920.5
16949.4
16978.4
17008.7
17039.0
17073.0
17104.9
17135.2
17169.4
17194.3
17382.4
17414.5
17448.6
17478.7
17509.1
17543.8
17569.8
17603.9
17786.3
17816.4
17845.8
17876.4
17906.3
17936.4
17966.3
17996.4
18028.2
18226.3
18254.5
18286.6
18316.3
18346.5
18376.3
18406.3
18439.0
18640.3
18670.3
18700.5
18730.3
18760.7
18790.3
18822.5
18852.6
19029.9
19059.8
19091.9
19122.2
19152.2
19184.1
19213.6
19243.7
19278.9
19473.6
19505.1
19535.3
19568.7
19603.5
19633.6
19664.3
19696.3
19884.6
19920.9
19946.4
19976.8
20011.8
20037.0
20070.2
20104.0
20130.0
20314.4
20350.6
20376.6
20408.7
20439.0
20469.0
20499.2
20530.4
20559.9
20740.4
20774.7
20809.5
20835.4
20866.4
20901.0
20926.9
20959.8
21158.4
21182.4
21212.3
21244.7
21276.6
21306.5
21336.7
21368.7
21399.1
21582.5
21612.7
21642.7
21672.6
21706.6
21741.5
21772.7
21802.8
21996.2
22032.5
22056.2
22086.4
22116.4
22146.3
22176.4
22206.4
22236.1
22412.7
22447.6
22476.4
22507.5
22542.5
22568.5
22598.3
22628.6
22812.8
22843.0
22873.4
22905.0
22934.1
22969.3
23000.5
23030.4
23060.6
23236.5
23262.9
23292.8
23323.1
23353.2
23383.9
23415.8
23446.4
23476.4
23650.8
23680.7
23710.9
23741.8
23770.5
23801.2
23832.8
23863.6
23893.2
24069.7
24094.6
24124.4
24155.0
24184.6
24218.7
24244.7
24275.4
24305.4
24484.6
24516.3
24546.5
24580.4
24606.4
24636.6
24666.5
24696.7
24730.9
24916.2
24944.6
24976.9
25007.4
25036.4
25066.4
25101.5
25130.8
25160.5
25341.8
25366.2
25396.4
25426.4
25456.3
25498.6
25528.8
25558.4
25588.6
25787.9
25817.2
25852.4
25878.5
25908.4
25938.5
25968.5
25998.6
26193.1
26223.9
26255.3
26284.0
26314.2
26344.5
26374.4
26406.3
26434.3
26612.9
26643.6
26673.5
26703.2
26734.0
26764.1
26793.9
26825.2
26856.4
27042.8
27070.8
27104.8
27131.0
27164.4
27196.8
27227.4
27258.3
27435.5
27462.6
27496.5
27526.5
27556.3
27586.8
27617.0
27647.9
27677.1
27880.8
27907.7
27936.4
27966.3
27998.7
28029.0
28059.3
28092.0
28280.5
