S,L,U,R,B,T
-0.13445062486757703,0.6921745501866297,-0.01778221394070216,3.0996399179238456,1.383794484503731,-2.480953971667506
-0.1344091910722629,0.6921603239334091,-0.01780774747595418,3.09958695766329,1.383785639750688,0.6604969030823038
-0.13435885720218918,0.6921474494665995,-0.017829642650781262,3.099561217989697,1.3837750836798175,0.6605011996866486
-0.13430754145517196,0.6921329328767992,-0.01785348670868891,3.099535052376082,1.383764129326776,0.6604624640076299
-0.1342562148335758,0.692118404381326,-0.017877342587241277,3.099508881970439,1.3837531731078994,0.660423287430381
-0.13420488728406726,0.6921038806474884,-0.01790119047245536,3.0994827110872856,1.3837422190876247,0.6603841060927335
-0.1341535589087848,0.6920893618456339,-0.01792503016187276,3.0994565397710243,1.383731267307438,0.6603449244607342
-0.13410222970902272,0.6920748479774497,-0.01794886165363442,3.0994303680223125,1.3837203177675788,0.6603057425800883
-0.13405089968504233,0.6920603390428987,-0.01797268494793324,3.0994041958413603,1.3837093704678636,0.6602665604512362
-0.13399956883709446,0.6920458350419255,-0.01799650004498453,3.0993780232283727,1.383698425408104,0.660227378074155
-0.1339482371654297,0.692031335974477,-0.018020306944999984,3.099351850183555,1.3836874825881127,0.6601881954488168
-0.13389690467029883,0.6920168418404969,-0.01804410564819558,3.0993256767071125,1.3836765420077017,0.660149012575194
-0.13384557135195235,0.6920023526399317,-0.018067896154783256,3.0992995027992496,1.3836656036666835,0.6601098294532588
-0.1337942372106413,0.6919878683727261,-0.018091678464978042,3.0992733284601717,1.3836546675648707,0.6600706460829835
-0.13374290224661614,0.691973389038826,-0.018115452578992122,3.0992471536900843,1.3836437337020755,0.6600314624643404
-0.13369156646012795,0.691958914638176,-0.01813921849704074,3.0992209784891926,1.3836328020781101,0.6599922785973018
-0.1336402298514273,0.6919444451707233,-0.018162976219334725,3.099194802857702,1.3836218726927882,0.6599530944818399
-0.13358889242076522,0.691929980636411,-0.018186725746090454,3.099168626795817,1.3836109455459216,0.6599139101179272
-0.13353755416839247,0.6919155210351867,-0.018210467077518208,3.099142450303744,1.3836000206373233,0.6598747255055362
-0.13348621509456,0.6919010663669948,-0.018234200213833054,3.0991162733816875,1.3835890979668062,0.659835540644639
-0.13343487519951872,0.691886616631782,-0.018257925155246033,3.099090096029853,1.3835781775341836,0.6597963555352082
-0.13338353448351953,0.6918721718294929,-0.01828164190197175,3.099063918248446,1.3835672593392678,0.659757170177216
-0.1333321929468134,0.6918577319600739,-0.01830535045422173,3.099037740037671,1.3835563433818725,0.659717984570635
-0.13328085058965142,0.6918432970234699,-0.018329050812210434,3.099011561397735,1.38354542966181,0.6596787987154379
-0.1332295074122845,0.6918288670196276,-0.018352742976148348,3.0989853823288422,1.3835345181788943,0.6596396126115968
-0.13317816341496377,0.6918144419484925,-0.018376426946248758,3.0989592028311987,1.3835236089329386,0.6596004262590842
-0.13312681859794023,0.6918000218100109,-0.01840010272272294,3.0989330229050096,1.3835127019237563,0.6595612396578728
-0.13307547296146505,0.6917856066041277,-0.018423770305785164,3.0989068425504804,1.3835017971511605,0.6595220528079351
-0.13302412650578926,0.6917711963307891,-0.018447429695646646,3.098880661767817,1.3834908946149649,0.6594828657092435
-0.1329727792311641,0.6917567909899416,-0.018471080892519136,3.098854480557224,1.383479994314983,0.6594436783617709
-0.1329214311378407,0.6917423905815311,-0.018494723896614395,3.098828298918908,1.3834690962510288,0.6594044907654895
-0.1328700822260702,0.6917279951055034,-0.018518358708144562,3.0988021168530744,1.3834582004229157,0.6593653029203721
-0.132818732496104,0.6917136045618044,-0.01854198532732164,3.0987759343599284,1.3834473068304574,0.6593261148263913
-0.13276738194819307,0.691699218950381,-0.01856560375435639,3.0987497514396756,1.3834364154734684,0.6592869264835197
-0.13271603058258893,0.6916848382711782,-0.01858921398946169,3.0987235680925216,1.383425526351762,0.6592477378917301
-0.13266467839954282,0.6916704625241433,-0.018612816032847642,3.0986973843186725,1.3834146394651528,0.659208549050995
-0.13261332539930595,0.6916560917092217,-0.018636409884726764,3.098671200118334,1.383403754813454,0.6591693599612871
-0.1325619715821298,0.6916417258263603,-0.01865999554530888,3.098645015491711,1.383392872396481,0.6591301706225793
-0.13251061694826566,0.6916273648755055,-0.0186835730148058,3.09861883043901,1.3833819922140471,0.659090981034844
-0.13245926149796497,0.6916130088566029,-0.01870714229342858,3.098592644960437,1.3833711142659675,0.6590517911980543
-0.13240790523147924,0.6915986577695984,-0.01873070338138994,3.098566459056197,1.383360238552055,0.659012601112183
-0.13235654814905976,0.6915843116144403,-0.01875425627889713,3.0985402727264963,1.383349365072126,0.6589734107772023
-0.13230519025095805,0.6915699703910735,-0.01877780098616373,3.0985140859715408,1.3833384938259938,0.6589342201930857
-0.13225383153742565,0.691555634099445,-0.018801337503398918,3.098487898791536,1.3833276248134736,0.6588950293598057
-0.13220247200871416,0.691541302739501,-0.018824865830814396,3.0984617111866872,1.3833167580343797,0.6588558382773351
-0.13215111166507493,0.6915269763111891,-0.018848385968618687,3.0984355231572014,1.3833058934885274,0.6588166469456467
