-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.018,-0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.019,0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-4.019,0.0,3.984
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.019,0.559,3.984
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-4.024,0.579,3.983
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-4.016,0.584,3.984
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.018,0.595,3.975
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-4.02,0.613,3.983
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.018,0.625,3.983
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.016,0.636,3.983
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.023,0.639,3.982
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.018,0.642,3.974
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.018,0.74,3.982
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.018,0.672,3.983
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-4.02,0.683,3.99
