-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.72,0.96,0.76,0.0,0.0,0.0,-3.71,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,0.0,0.0,0.0,-3.72,1.5,4.0
-0.95,0.99,-0.35,0.71,0.96,0.76,-0.0,-0.0,-0.0,-3.67,0.6,2.7
-0.96,0.98,-0.35,0.71,0.96,0.76,0.0,-0.0,-0.0,-3.64,0.4,2.44
-0.96,0.98,-0.35,0.7,0.96,0.77,0.0,-0.0,-0.0,-3.63,0.39,2.44
-0.97,0.97,-0.34,0.7,0.96,0.77,0.0,-0.0,-0.0,-3.59,0.24,2.25
-0.97,0.97,-0.34,0.69,0.96,0.78,0.0,-0.0,-0.0,-3.62,0.5,2.64
-0.97,0.97,-0.34,0.68,0.96,0.78,0.0,-0.0,-0.0,-3.6,0.49,2.64
-0.98,0.96,-0.33,0.68,0.96,0.79,0.0,-0.0,-0.0,-3.59,0.49,2.65
-0.98,0.96,-0.33,0.67,0.96,0.79,0.0,-0.0,-0.0,-3.58,0.47,2.65
-0.99,0.96,-0.33,0.67,0.96,0.79,0.0,-0.0,-0.0,-3.57,0.46,2.65
-0.99,0.95,-0.32,0.66,0.96,0.8,0.0,-0.0,-0.0,-3.51,0.17,2.26
-1.0,0.95,-0.32,0.66,0.96,0.8,0.0,-0.0,-0.0,-3.55,0.43,2.67
-1.0,0.95,-0.32,0.65,0.96,0.8,0.0,-0.0,-0.0,-3.5,0.29,2.47
-1.01,0.94,-0.31,0.65,0.96,0.81,0.0,-0.0,-0.0,-3.53,0.42,2.68
-1.01,0.94,-0.31,0.64,0.96,0.81,0.0,-0.0,-0.0,-3.44,0.13,2.3
-1.02,0.93,-0.31,0.64,0.96,0.81,0.0,-0.0,-0.0,-3.51,0.4,2.67
