0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.015,0,3.974
0,0,0,0,0,0,0,0,0,-4.025,-0.001,3.977
0,-0.003,0,-0.003,0,0.002,0,-0.001,0,-5.544,-0.587,4.605
0,-0.003,0,-0.002,0,0.002,0,-0.001,0,-5.38,-0.489,4.534
0,-0.003,0,-0.002,0,0.002,0,-0.001,0,-5.209,-0.397,4.466
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.209,-0.364,4.461
0,-0.003,0,-0.003,0,0.003,0,-0.002,0,-5.734,-0.522,4.683
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.224,-0.319,4.46
0,-0.003,0,-0.002,0,0.002,0,-0.001,0,-5.566,-0.399,4.6
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.222,-0.256,4.463
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.228,-0.229,4.469
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.239,-0.202,4.468
0,-0.003,-0.001,-0.002,0,0.002,0,-0.001,0,-5.41,-0.222,4.534
0,-0.002,0,-0.002,0,0.002,0,-0.001,0,-5.237,-0.149,4.47
0,-0.003,-0.001,-0.002,0,0.002,0,-0.001,0,-5.596,-0.213,4.603
0,-0.002,-0.001,-0.002,0,0.002,0,-0.001,0,-5.246,-0.092,4.466
0,-0.002,-0.001,-0.002,0,0.002,0,-0.001,0,-5.244,-0.065,4.473
0,-0.002,-0.001,-0.002,0,0.002,0,-0.001,0,-5.244,-0.037,4.469
0,-0.002,-0.001,-0.002,0,0.002,0,-0.001,0,-5.43,-0.049,4.544
0,-0.002,-0.001,-0.002,0,0.002,0,-0.001,0,-5.427,-0.019,4.55
0,-0.002,-0.001,-0.001,0,0.002,0,-0.001,0,-5.251,0.052,4.473
0,-0.003,-0.001,-0.002,-0.001,0.002,-0.001,-0.002,0,-5.791,-0.012,4.693
0,-0.002,-0.001,-0.002,-0.001,0.002,0,-0.001,0,-5.448,0.08,4.55
0,-0.002,-0.001,-0.001,0,0.002,0,-0.001,0,-5.263,0.141,4.476
0,-0.002,-0.001,-0.002,-0.001,0.002,-0.001,-0.001,0,-5.438,0.15,4.558
0,-0.003,-0.002,-0.002,-0.001,0.003,-0.001,-0.002,0,-6.16,0.096,4.854
0,-0.002,-0.001,-0.001,-0.001,0.002,-0.001,-0.001,0,-5.444,0.222,4.569
