I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
2.0,2.0,0.0,24797.0,158.3,0.0,0.0,0.0
2.0,2.0,0.0,24839.0,200.4,0.0,0.0,0.0
2.0,2.0,0.0,24877.0,238.4,0.0,0.0,0.0
2.0,2.0,0.0,24916.0,278.0,0.0,0.0,0.0
3.0,2.0,0.0,24961.0,322.2,322.2,141.0,2.0
7.0,3.0,0.0,0.0,473.4,0.0,0.0,0.0
8.0,7.0,0.0,39.0,513.4,0.0,0.0,0.0
9.0,8.0,0.0,80.0,553.8,0.0,0.0,0.0
10.0,9.0,0.0,120.0,593.7,0.0,0.0,0.0
11.0,10.0,0.0,160.0,633.9,0.0,0.0,0.0
11.0,11.0,0.0,200.0,673.8,0.0,0.0,0.0
11.0,11.0,0.0,240.0,714.1,0.0,0.0,0.0
11.0,11.0,0.0,280.0,754.2,0.0,0.0,0.0
11.0,11.0,0.0,320.0,794.2,0.0,0.0,0.0
11.0,11.0,0.0,360.0,834.3,0.0,0.0,0.0
11.0,11.0,0.0,400.0,874.4,0.0,0.0,0.0
11.0,11.0,0.0,440.0,914.4,0.0,0.0,0.0
12.0,11.0,1.0,480.0,954.4,954.4,130.0,1.0
15.0,12.0,0.0,0.0,1101.4,0.0,0.0,0.0
16.0,15.0,0.0,33.0,1135.2,0.0,0.0,0.0
17.0,16.0,0.0,72.0,1174.3,0.0,0.0,0.0
18.0,17.0,0.0,113.0,1214.8,0.0,0.0,0.0
19.0,18.0,0.0,153.0,1255.2,0.0,0.0,0.0
2.0,19.0,0.0,193.0,1294.5,1294.5,134.0,2.0
6.0,2.0,0.0,0.0,1440.9,0.0,0.0,0.0
7.0,6.0,0.0,38.0,1479.8,0.0,0.0,0.0
8.0,7.0,0.0,79.0,1520.2,0.0,0.0,0.0
9.0,8.0,0.0,119.0,1560.4,0.0,0.0,0.0
10.0,9.0,0.0,159.0,1600.7,0.0,0.0,0.0
11.0,10.0,1.0,209.0,1650.0,1650.0,139.0,1.0
15.0,11.0,0.0,0.0,1800.1,0.0,0.0,0.0
16.0,15.0,0.0,42.0,1841.7,0.0,0.0,0.0
17.0,16.0,0.0,81.0,1881.5,0.0,0.0,0.0
18.0,17.0,0.0,121.0,1921.4,0.0,0.0,0.0
19.0,18.0,0.0,161.0,1961.8,0.0,0.0,0.0
2.0,19.0,0.0,202.0,2002.5,2002.5,131.0,2.0
5.0,2.0,0.0,0.0,2142.0,0.0,0.0,0.0
6.0,5.0,0.0,40.0,2182.0,0.0,0.0,0.0
7.0,6.0,0.0,80.0,2222.2,0.0,0.0,0.0
8.0,7.0,0.0,120.0,2262.4,0.0,0.0,0.0
9.0,8.0,0.0,160.0,2302.6,0.0,0.0,0.0
10.0,9.0,0.0,200.0,2342.6,0.0,0.0,0.0
11.0,10.0,1.0,240.0,2382.8,2382.8,158.0,1.0
15.0,11.0,0.0,0.0,2552.2,0.0,0.0,0.0
16.0,15.0,0.0,42.0,2594.2,0.0,0.0,0.0
17.0,16.0,0.0,82.0,2634.4,0.0,0.0,0.0
18.0,17.0,0.0,122.0,2674.4,0.0,0.0,0.0
19.0,18.0,0.0,162.0,2714.5,0.0,0.0,0.0
3.0,19.0,0.0,202.0,2754.6,2754.6,152.0,2.0
7.0,3.0,0.0,0.0,2922.0,0.0,0.0,0.0
8.0,7.0,0.0,32.0,2954.5,0.0,0.0,0.0
9.0,8.0,0.0,72.0,2994.3,0.0,0.0,0.0
10.0,9.0,0.0,112.0,3034.9,0.0,0.0,0.0
11.0,10.0,0.0,153.0,3075.3,0.0,0.0,0.0
12.0,11.0,1.0,193.0,3115.4,3115.4,139.0,1.0
15.0,12.0,0.0,0.0,3270.0,0.0,0.0,0.0
16.0,15.0,0.0,40.0,3311.0,0.0,0.0,0.0
17.0,16.0,0.0,81.0,3351.3,0.0,0.0,0.0
18.0,17.0,0.0,120.0,3390.3,0.0,0.0,0.0
19.0,18.0,0.0,161.0,3431.2,0.0,0.0,0.0
2.0,19.0,0.0,201.0,3471.3,3471.3,140.0,2.0
6.0,2.0,0.0,0.0,3622.0,0.0,0.0,0.0
7.0,6.0,0.0,40.0,3662.5,0.0,0.0,0.0
8.0,7.0,0.0,80.0,3702.8,0.0,0.0,0.0
9.0,8.0,0.0,120.0,3742.8,0.0,0.0,0.0
10.0,9.0,0.0,161.0,3783.0,0.0,0.0,0.0
