Time
0
17
21
24
29
36
43
50
57
65
73
81
91
102
113
125
138
151
165
179
195
212
229
247
265
284
304
324
345
368
392
416
442
469
498
528
560
594
629
665
703
743
784
826
870
915
962
1013
1069
1135
1220
1331
