Time
0.0408
0.4191
0.8834
1.2386
1.7009
2.0461
2.5137
2.8987
3.3747
3.7539
4.1942
5.5926
5.9666
6.0096
7.4031
7.7498
8.2342
8.5898
9.0589
9.4048
9.8615
10.2392
10.7032
11.0905
11.5201
11.885
12.3442
12.7372
12.7778
