Time
9
9
6
7
8
7
7
7
9
6
10
5
8
8
7
6
9
5
8
6
9
6
10
4
9
7
8
5
8
6
11
3
9
4
8
6
8
6
10
3
11
4
10
7
8
8
7
7
8
9
7
5
6
8
7
6
6
8
8
8
6
9
9
6
5
8
6
8
8
6
6
8
6
10
7
7
6
8
5
9
6
9
3
9
8
9
4
7
8
5
8
9
6
9
6
7
8
8
8
8
